iter,f_old,f_new
500,7.046417125230197e-5,0.20112891203025535
501,8.86922486401274e-5,0.20348493647646024
502,9.75041545121663e-5,0.19734308219997798
503,9.278793936936427e-5,0.20813268781016908
504,1.0558094438783072e-4,0.19404980254470322
505,8.441601780003636e-5,0.19945475382098796
506,9.020306236386967e-5,0.20269892721465335
507,8.552571055213898e-5,0.20109218551160524
508,8.95623282154129e-5,0.19514661466316002
509,9.275409387289452e-5,0.1988436428976436
510,8.511156453186728e-5,0.20175525665008706
511,1.0327964380996325e-4,0.19850808069635026
512,9.327096769856445e-5,0.2066192057597425
513,8.92273769846543e-5,0.20510361657907844
514,1.0667986292789534e-4,0.20247356741226843
515,7.464849648150266e-5,0.20316623971137798
516,9.172420039461075e-5,0.20451689042106683
517,8.556300388958007e-5,0.20298010823169813
518,9.713750504363947e-5,0.20282334160797594
519,8.484314493471638e-5,0.20001675175867564
520,8.958568243468349e-5,0.2015750459261427
521,9.72074050894284e-5,0.19505244269023214
522,8.88659941063872e-5,0.20104755626885168
523,9.341483401942478e-5,0.20101388351272806
524,9.81672962526742e-5,0.20706559170896824
525,9.26773946692663e-5,0.20147537280758948
526,9.06717403070936e-5,0.20646282666788507
527,9.126466382259772e-5,0.20095881764249227
528,9.575340428163313e-5,0.20339725015828608
529,9.334769399565016e-5,0.20762535960813147
530,7.720045127818413e-5,0.19827991148713364
531,9.135205121628791e-5,0.2035538541788307
532,8.762804316312025e-5,0.19878202441346424
533,9.93859843004335e-5,0.20037898752486846
534,8.826605985584642e-5,0.19950651320123805
535,9.775219234863705e-5,0.20816776420892885
536,8.009455448680372e-5,0.2067091165553083
537,8.167431063938291e-5,0.20089675370244858
538,9.052835780575194e-5,0.20231889043657358
539,8.849087317074944e-5,0.2008682217984775
540,9.280065228766498e-5,0.2031358801405489
541,1.0782046104382356e-4,0.20171013130987775
542,8.018567112998311e-5,0.2023981048970077
543,9.170083035973362e-5,0.19699848302925
544,9.536210644049361e-5,0.20019855899057948
545,8.297641250633828e-5,0.20431783796846584
546,8.990032079221552e-5,0.20039805178592685
547,8.623561528679857e-5,0.2041675791036439
548,9.008285703732146e-5,0.20240632782187834
549,1.0573937082831468e-4,0.2051927358080174
550,8.731208611813601e-5,0.19784177327507768
551,8.93525101707801e-5,0.2048392416881536
552,9.05717016527177e-5,0.20221157786071614
553,9.36562481218519e-5,0.19925179282023106
554,8.658204744444137e-5,0.20271458380954677
555,9.45396950584504e-5,0.19717179372574306
556,1.0022033684853062e-4,0.2059894761987108
557,9.132997347571945e-5,0.20097358181028496
558,8.674770955330661e-5,0.2075061540274898
559,8.465626166336046e-5,0.20578866385563396
560,9.40837798895928e-5,0.2017781368243508
561,9.824232995754643e-5,0.20212698367167173
562,8.754030024937619e-5,0.19813557313363492
563,9.499447368081622e-5,0.20653509650171692
564,8.633482297687686e-5,0.2023582135924515
565,8.153755208692524e-5,0.19909992905312848
566,9.642529344926483e-5,0.20239641584390708
567,9.839413941753187e-5,0.20676550373127958
568,7.977629924501764e-5,0.19921690998192398
569,9.480804350078779e-5,0.2029030056245238
570,8.762002675474602e-5,0.20550533753598252
571,7.319433095295354e-5,0.19787674801628863
572,8.591912129829068e-5,0.2036559417606279
573,1.0169368926177841e-4,0.20458741032793548
574,9.46292673901826e-5,0.1992816550656414
575,8.72342547259174e-5,0.20570578377961563
576,8.885427152629971e-5,0.2040607392242664
577,8.355100325717554e-5,0.20776199174763377
578,9.808007787747301e-5,0.20441630287785315
579,8.929774992921598e-5,0.20160754749114346
580,7.850153537134755e-5,0.20531977502137877
581,1.1032909476100684e-4,0.20478277919297802
582,8.147322101773238e-5,0.20019966176351028
583,8.918492031579546e-5,0.2035069109857162
584,8.532001605835574e-5,0.20317318330689652
585,8.15759890622135e-5,0.2019764016741484
586,9.34435399756529e-5,0.19953441378278206
587,9.22721370725961e-5,0.2076420936147979
588,1.0162397876234877e-4,0.20401402226528453
589,9.37826660012903e-5,0.20360459961203525
590,9.558284414057063e-5,0.20440856492873974
591,8.682728464466456e-5,0.19787533717268244
592,9.282679683669429e-5,0.20227593980962974
593,8.763992170359723e-5,0.20127582124939994
594,9.645686293918238e-5,0.20862394419646732
595,8.887600443837218e-5,0.2043940864692975
596,9.36139578576257e-5,0.2039922730327709
597,9.844440837298851e-5,0.20366294392763162
598,8.85332985291108e-5,0.20250642803436752
599,9.291796842032914e-5,0.20112909065605136
600,9.520057096563528e-5,0.19983819667493935
601,8.208029252694489e-5,0.1991965616730676
602,8.650807531670966e-5,0.20305854173358406
603,8.415076521424982e-5,0.2055264709859705
