iter,pi_g,true_pi,read_count
1146,0.16318870922896145,0.15,500
1147,0.10710098536381124,0.15,500
1148,0.1284522654036905,0.15,500
1149,0.13061451716946357,0.15,500
1150,0.1321422114910364,0.15,500
1151,0.12151101681537882,0.15,500
1152,0.13824392994317103,0.15,500
1153,0.15540997139348278,0.15,500
1154,0.1339394924340109,0.15,500
1155,0.1401036455388779,0.15,500
1156,0.15595841815147604,0.15,500
1157,0.14504237673655102,0.15,500
1158,0.15934228406142245,0.15,500
1159,0.13505335352226847,0.15,500
1160,0.16010759999180663,0.15,500
1161,0.16441435032540738,0.15,500
1162,0.16134914911875675,0.15,500
1163,0.16080085467420865,0.15,500
1164,0.12299869597646132,0.15,500
1165,0.13266723434447603,0.15,500
1166,0.17202162474182806,0.15,500
1167,0.13959716937882952,0.15,500
1168,0.1416263985378187,0.15,500
1169,0.12448300971927306,0.15,500
1170,0.16441023957049203,0.15,500
1171,0.15285397177943308,0.15,500
1172,0.15795161657592796,0.15,500
1173,0.1542284951848889,0.15,500
1174,0.13548785396886073,0.15,500
1175,0.09215426135731622,0.15,500
1176,0.18476151237527597,0.15,500
1177,0.14171195874892495,0.15,500
1178,0.15777185249646294,0.15,500
1179,0.17046458209639379,0.15,500
1180,0.1369644324400225,0.15,500
1181,0.16204103669652212,0.15,500
1182,0.14251972696015486,0.15,500
1183,0.15001328345731751,0.15,500
1184,0.1283614786961113,0.15,500
1185,0.13466755640119513,0.15,500
1186,0.14597951960636166,0.15,500
1187,0.13084382454903926,0.15,500
1188,0.127376612525776,0.15,500
1189,0.15440784563241708,0.15,500
1190,0.13838402282654935,0.15,500
1191,0.14596871932864883,0.15,500
1192,0.13480959371238593,0.15,500
1193,0.14190804880575217,0.15,500
1194,0.1254998347442919,0.15,500
1195,0.14376143419105492,0.15,500
1196,0.15309789757822903,0.15,500
1197,0.144595998439021,0.15,500
1198,0.13356335582625897,0.15,500
1199,0.13866506379196986,0.15,500
1200,0.1591583975662467,0.15,500
1201,0.13148257459277152,0.15,500
1202,0.11869647285832871,0.15,500
1203,0.14082935512711917,0.15,500
1204,0.18053611641901327,0.15,500
1205,0.15083568461885155,0.15,500
1206,0.12286821456761969,0.15,500
1207,0.129060972108428,0.15,500
1208,0.15555678493405836,0.15,500
1209,0.14812748805079098,0.15,500
1210,0.13497521558852005,0.15,500
1211,0.1213736244062205,0.15,500
1212,0.16079249466959913,0.15,500
1213,0.15091795257388607,0.15,500
1214,0.15607900063448948,0.15,500
1215,0.12740822376749253,0.15,500
1216,0.15384222376063122,0.15,500
1217,0.14069775949490904,0.15,500
1218,0.18275776217240905,0.15,500
1219,0.14794305302467373,0.15,500
1220,0.173189680381538,0.15,500
1221,0.1384003955949043,0.15,500
1222,0.14121061829120773,0.15,500
1223,0.13479681376458758,0.15,500
1224,0.1488683606157368,0.15,500
1225,0.1340090326550149,0.15,500
1226,0.18123658021279548,0.15,500
1227,0.14824276610815357,0.15,500
1228,0.18768818510383473,0.15,500
1229,0.13887227682473324,0.15,500
1230,0.16772399180456768,0.15,500
1231,0.12440777650120682,0.15,500
1232,0.16499420777206295,0.15,500
1233,0.14243405564568387,0.15,500
1234,0.16364000569895562,0.15,500
1235,0.14164369777588934,0.15,500
1236,0.15740683630479352,0.15,500
1237,0.1586783925469442,0.15,500
1238,0.14611545037646287,0.15,500
1239,0.12903692156891533,0.15,500
1240,0.1437776623896949,0.15,500
1241,0.14717536810695647,0.15,500
1242,0.11818649057868863,0.15,500
1243,0.1804201772646411,0.15,500
1244,0.1441008536299151,0.15,500
1245,0.19028919667912722,0.15,500
1246,0.1388071740221767,0.15,500
1247,0.16108480317795065,0.15,500
1248,0.17327204293118287,0.15,500
1249,0.12829549517698863,0.15,500
1250,0.16750872298108743,0.15,500
1251,0.15960259286412792,0.15,500
1252,0.1574702499186896,0.15,500
1253,0.13079625799025887,0.15,500
1254,0.15029752548322248,0.15,500
1255,0.16448505329141494,0.15,500
1256,0.16715371549385707,0.15,500
1257,0.17419599890748588,0.15,500
1258,0.131661638015893,0.15,500
1259,0.17978032019385856,0.15,500
1260,0.14540963237287027,0.15,500
1261,0.15664606375701284,0.15,500
1262,0.1346042249338931,0.15,500
1263,0.14222449797617123,0.15,500
1264,0.13881806227924368,0.15,500
1265,0.16096022342279442,0.15,500
1266,0.15011334263662787,0.15,500
1267,0.13581388958826865,0.15,500
1268,0.14469909543961068,0.15,500
1269,0.15271285202202828,0.15,500
1270,0.1456950659034234,0.15,500
1271,0.1469258891733317,0.15,500
1272,0.15430115496443486,0.15,500
1273,0.16988393019026463,0.15,500
1274,0.1526490588658587,0.15,500
1275,0.1383897841320336,0.15,500
1276,0.14631482333855902,0.15,500
1277,0.14509325702123674,0.15,500
1278,0.1291945596220697,0.15,500
1279,0.12722314361125922,0.15,500
1280,0.1789063196171079,0.15,500
1281,0.1372788537320964,0.15,500
1282,0.14657313447246834,0.15,500
1283,0.15028844087978133,0.15,500
1284,0.18033093154698612,0.15,500
1285,0.14157901064889364,0.15,500
1286,0.1543408419196119,0.15,500
1287,0.15966603092937506,0.15,500
1288,0.1498127716176807,0.15,500
1289,0.16546990725132693,0.15,500
1290,0.1461208157536205,0.15,500
1291,0.13511972790819293,0.15,500
1292,0.13709062528292484,0.15,500
1293,0.15057003233869537,0.15,500
1294,0.13712838869754768,0.15,500
1295,0.1489127240153245,0.15,500
1296,0.14254403925663112,0.15,500
1297,0.13543643939094113,0.15,500
1298,0.15398352468670343,0.15,500
1299,0.15558610670863296,0.15,500
1300,0.13629579555756108,0.15,500
1301,0.15151023172682557,0.15,500
1302,0.1435091525650364,0.15,500
1303,0.15080188311551657,0.15,500
1304,0.14791732592769008,0.15,500
1305,0.1656731098304173,0.15,500
1306,0.16152320855270205,0.15,500
1307,0.1393471655863621,0.15,500
1308,0.141391211611698,0.15,500
1309,0.12030947755698511,0.15,500
1310,0.1509528305646617,0.15,500
1311,0.1747151020574216,0.15,500
1312,0.15045784273533513,0.15,500
1313,0.14777187114924137,0.15,500
1314,0.13685424791690995,0.15,500
1315,0.16989427569899565,0.15,500
1316,0.17221302972178135,0.15,500
1317,0.13890180473109093,0.15,500
1318,0.13925269978510751,0.15,500
1319,0.11871774697998967,0.15,500
1320,0.180962991765766,0.15,500
1321,0.1270916239357474,0.15,500
1322,0.16630104006538068,0.15,500
1323,0.15325106883959388,0.15,500
1324,0.13419069083314306,0.15,500
1325,0.14423118658578013,0.15,500
1326,0.14537188779656526,0.15,500
1327,0.1526048686462455,0.15,500
1328,0.13024147896780977,0.15,500
1329,0.14639933461721047,0.15,500
1330,0.13534457631215432,0.15,500
1331,0.14502274730000372,0.15,500
1332,0.15335053173001004,0.15,500
1333,0.13282135484346863,0.15,500
1334,0.1519288078447547,0.15,500
1335,0.13366713685514742,0.15,500
1336,0.16072268450228727,0.15,500
1337,0.16178087027107813,0.15,500
1338,0.15474208943336523,0.15,500
1339,0.15369623891134618,0.15,500
1340,0.127856621572561,0.15,500
1341,0.14367272016616936,0.15,500
1342,0.13229658488760643,0.15,500
1343,0.1398555893222321,0.15,500
1344,0.1483903807216735,0.15,500
1345,0.1536515974034305,0.15,500
1346,0.1816089665998492,0.15,500
1347,0.15128663964732822,0.15,500
1348,0.17729508426018856,0.15,500
1349,0.1656229539238769,0.15,500
1350,0.1598251704736221,0.15,500
1351,0.15225051939036321,0.15,500
1352,0.12596169501090207,0.15,500
1353,0.15841308389007025,0.15,500
1354,0.148502443544485,0.15,500
1355,0.13741690778643245,0.15,500
1356,0.12254255925886383,0.15,500
1357,0.14289131770255906,0.15,500
1358,0.162869275390415,0.15,500
1359,0.14956724325686896,0.15,500
1360,0.14425593082243798,0.15,500
1361,0.12922573660313677,0.15,500
1362,0.13161632152764963,0.15,500
1363,0.1296778389535433,0.15,500
1364,0.1429026302836643,0.15,500
1365,0.1299261002661291,0.15,500
1366,0.16556977182583382,0.15,500
1367,0.158525296882769,0.15,500
1368,0.17073691785271988,0.15,500
1369,0.14498998386965356,0.15,500
1370,0.13772708484576054,0.15,500
1371,0.15704986600582574,0.15,500
1372,0.14909689045121088,0.15,500
1373,0.14717691926494125,0.15,500
1374,0.12013360576250487,0.15,500
1375,0.13916241288354217,0.15,500
1376,0.15034307849102654,0.15,500
1377,0.13699562279652996,0.15,500
1378,0.13781305694553495,0.15,500
1379,0.1641190712383503,0.15,500
1380,0.14079730666384443,0.15,500
1381,0.17248508930843676,0.15,500
1382,0.1421906545959496,0.15,500
1383,0.13831087360367972,0.15,500
1384,0.15935003333911238,0.15,500
1385,0.18837126328769072,0.15,500
1386,0.13340438586624156,0.15,500
1387,0.137927316516089,0.15,500
1388,0.14963388365309013,0.15,500
1389,0.17095385302831567,0.15,500
1390,0.1657450150023604,0.15,500
1391,0.11944746245617273,0.15,500
1392,0.11846611777319888,0.15,500
1393,0.1569224120929467,0.15,500
1394,0.15132665054866773,0.15,500
1395,0.12433670323060317,0.15,500
1396,0.1927880932895993,0.15,500
1397,0.12744662395284403,0.15,500
1398,0.15193249173396495,0.15,500
1399,0.1397245851386846,0.15,500
1400,0.14463014351690906,0.15,500
1401,0.12379713020014914,0.15,500
1402,0.16003235801499766,0.15,500
1403,0.11377575783955267,0.15,500
1404,0.1354928218869996,0.15,500
1405,0.1361295083290277,0.15,500
1406,0.12570436064692705,0.15,500
1407,0.19197251807973734,0.15,500
1408,0.14919835939011322,0.15,500
1409,0.15596571773164206,0.15,500
1410,0.14420636043403032,0.15,500
1411,0.1291608403267635,0.15,500
1412,0.127704190372119,0.15,500
1413,0.1601686790692374,0.15,500
1414,0.13135627898142782,0.15,500
1415,0.12535967814982046,0.15,500
1416,0.12491958618694365,0.15,500
1417,0.13261303376587902,0.15,500
1418,0.15474564416162506,0.15,500
1419,0.15940446192497756,0.15,500
1420,0.14720401171991904,0.15,500
1421,0.1301923579187784,0.15,500
1422,0.13772203185378692,0.15,500
1423,0.15757218771917178,0.15,500
1424,0.15538728659102746,0.15,500
1425,0.14534277334174614,0.15,500
1426,0.15107804286003834,0.15,500
1427,0.12646019891753263,0.15,500
1428,0.14882395636886686,0.15,500
1429,0.14008327743626914,0.15,500
1430,0.16400735621498,0.15,500
1431,0.1364290607651172,0.15,500
1432,0.1325881803642796,0.15,500
1433,0.1517872945624578,0.15,500
1434,0.11841818164995838,0.15,500
1435,0.15485837521848297,0.15,500
1436,0.1481417717349638,0.15,500
1437,0.16093055454263347,0.15,500
1438,0.13437696535399063,0.15,500
1439,0.12372953151250708,0.15,500
1440,0.1425998880416503,0.15,500
1441,0.16512846787507407,0.15,500
1442,0.11375072729557266,0.15,500
1443,0.14000184772771063,0.15,500
1444,0.1586045732793781,0.15,500
1445,0.1602243783200014,0.15,500
1446,0.15007681942367518,0.15,500
1447,0.1471471792836318,0.15,500
1448,0.1380149183042594,0.15,500
1449,0.14388922231108836,0.15,500
1450,0.16933257409133642,0.15,500
1451,0.13119929995461327,0.15,500
1452,0.1575755351349808,0.15,500
1453,0.1516987300718184,0.15,500
1454,0.15757473289896778,0.15,500
1455,0.13052335044109686,0.15,500
1456,0.18099375858763106,0.15,500
1457,0.15034364730429145,0.15,500
1458,0.1588805697127667,0.15,500
1459,0.14386673723886848,0.15,500
1460,0.16827344475162484,0.15,500
1461,0.1214563297195373,0.15,500
1462,0.15103439821752646,0.15,500
1463,0.14694589716061363,0.15,500
1464,0.1266463949787851,0.15,500
1465,0.15678128705554423,0.15,500
1466,0.1405720056253895,0.15,500
1467,0.15389210370680964,0.15,500
1468,0.12987593750754647,0.15,500
1469,0.15687265021810734,0.15,500
1470,0.15850875920695143,0.15,500
1471,0.14430578727535956,0.15,500
1472,0.1298592159527843,0.15,500
1473,0.1413089809837667,0.15,500
1474,0.15516730224094377,0.15,500
1475,0.13090957844520676,0.15,500
1476,0.14385327842976367,0.15,500
1477,0.14968682615416173,0.15,500
1478,0.1735835912941306,0.15,500
1479,0.14633391101855261,0.15,500
1480,0.14079208115000802,0.15,500
1481,0.16801280154887052,0.15,500
1482,0.15590968954249163,0.15,500
1483,0.1486310450142339,0.15,500
1484,0.1598618269823711,0.15,500
1485,0.14630244126576203,0.15,500
1486,0.1276084285315748,0.15,500
1487,0.13743813078938957,0.15,500
1488,0.1497278681826431,0.15,500
1489,0.1590406194904127,0.15,500
1490,0.1414788075660574,0.15,500
1491,0.14471358394557818,0.15,500
1492,0.14935575376762752,0.15,500
1493,0.13338157906093245,0.15,500
1494,0.15181804789890985,0.15,500
1495,0.13337971324916698,0.15,500
1496,0.15965539969018971,0.15,500
1497,0.11706988167729185,0.15,500
1498,0.17536541635807598,0.15,500
1499,0.17203609165133815,0.15,500
1500,0.13119229136883306,0.15,500
1501,0.14473420459690745,0.15,500
1502,0.12175999303350951,0.15,500
1503,0.1526329628862956,0.15,500
1504,0.17789924550466638,0.15,500
1505,0.12754170807006363,0.15,500
1506,0.14402484664700554,0.15,500
1507,0.13522029356475085,0.15,500
1508,0.1632580164509271,0.15,500
1509,0.15238483702463668,0.15,500
1510,0.14204796603773473,0.15,500
1511,0.17806221854928267,0.15,500
1512,0.1651203245922607,0.15,500
1513,0.15213456437717113,0.15,500
1514,0.15627801214989062,0.15,500
1515,0.14496977474416406,0.15,500
1516,0.1498125113011807,0.15,500
1517,0.13191334875497285,0.15,500
1518,0.14647290415700825,0.15,500
1519,0.15213333957787503,0.15,500
1520,0.1572049834252414,0.15,500
1521,0.133274073061911,0.15,500
1522,0.1467033324565738,0.15,500
1523,0.1476043012277363,0.15,500
1524,0.12356944324862021,0.15,500
1525,0.14388558942257418,0.15,500
1526,0.1283146402979595,0.15,500
1527,0.13820210483418252,0.15,500
1528,0.16547717196441725,0.15,500
1529,0.16478125487684084,0.15,500
1530,0.13513622218708915,0.15,500
1531,0.14893417935745332,0.15,500
1532,0.1709392845534519,0.15,500
1533,0.14021546517933284,0.15,500
1534,0.13677580393221342,0.15,500
1535,0.1409652614266689,0.15,500
1536,0.14123628762315088,0.15,500
1537,0.13803344841335588,0.15,500
1538,0.14319183482333628,0.15,500
1539,0.1866458474666818,0.15,500
1540,0.14542409479382135,0.15,500
1541,0.13710498794156406,0.15,500
1542,0.1336878907584532,0.15,500
1543,0.20434518653770317,0.15,500
1544,0.15305391878662578,0.15,500
1545,0.14809605250369814,0.15,500
1546,0.13688792771979816,0.15,500
1547,0.14601589989628297,0.15,500
1548,0.1677656335871777,0.15,500
1549,0.14423809985080208,0.15,500
1550,0.14959453430631794,0.15,500
1551,0.14494729790357155,0.15,500
1552,0.13750531249897802,0.15,500
1553,0.14442842075082135,0.15,500
1554,0.15976968784552148,0.15,500
1555,0.1556135120185821,0.15,500
1556,0.1509813942036565,0.15,500
1557,0.127308280474496,0.15,500
1558,0.1295033740533495,0.15,500
1559,0.14291272229625063,0.15,500
1560,0.15441969547939738,0.15,500
1561,0.13961611401606566,0.15,500
1562,0.1662349366489363,0.15,500
1563,0.13404492768542683,0.15,500
1564,0.1683432417526777,0.15,500
1565,0.13387544204146604,0.15,500
1566,0.15494904342122995,0.15,500
1567,0.1711886386001711,0.15,500
1568,0.16653154688938576,0.15,500
1569,0.15872332067475758,0.15,500
1570,0.14458853969939842,0.15,500
1571,0.12173129773317054,0.15,500
1572,0.15913527769558578,0.15,500
1573,0.1698418793400052,0.15,500
1574,0.12851037672809404,0.15,500
1575,0.14207338607007797,0.15,500
1576,0.16965927266918646,0.15,500
1577,0.1473804875567694,0.15,500
1578,0.16613664123596558,0.15,500
1579,0.15787438046572572,0.15,500
1580,0.1374279834077617,0.15,500
1581,0.13286866597296007,0.15,500
1582,0.15525010406875234,0.15,500
1583,0.1548559115585927,0.15,500
1584,0.1978686197790562,0.15,500
1585,0.18343224741261926,0.15,500
1586,0.17013337360970604,0.15,500
1587,0.13259202775682352,0.15,500
1588,0.13060372523015396,0.15,500
1589,0.1665973096901981,0.15,500
1590,0.15162716351759256,0.15,500
1591,0.1318982879964843,0.15,500
1592,0.13530784519834999,0.15,500
1593,0.14348301154289672,0.15,500
1594,0.15172300819808604,0.15,500
1595,0.14865799454805823,0.15,500
1596,0.12291469865529696,0.15,500
1597,0.13934866147669764,0.15,500
1598,0.13875112086182703,0.15,500
1599,0.14963858681157488,0.15,500
1600,0.13819517842943432,0.15,500
1601,0.13341510999728698,0.15,500
1602,0.17139677103789652,0.15,500
1603,0.15071048602235576,0.15,500
1604,0.15399684155361032,0.15,500
1605,0.15247241574570042,0.15,500
1606,0.15856114045140846,0.15,500
1607,0.1513914083978478,0.15,500
1608,0.14781470034649674,0.15,500
1609,0.17263214680070307,0.15,500
1610,0.1210117348411401,0.15,500
1611,0.11680040257036818,0.15,500
1612,0.15214887217295459,0.15,500
1613,0.1253548559941258,0.15,500
1614,0.15191895443479872,0.15,500
1615,0.11502378847832953,0.15,500
1616,0.17463789083146075,0.15,500
1617,0.13186766273596334,0.15,500
1618,0.13007872025315653,0.15,500
1619,0.17165830770081117,0.15,500
1620,0.14578285406907715,0.15,500
1621,0.16916330253299697,0.15,500
1622,0.1664871391490961,0.15,500
1623,0.13945044431088888,0.15,500
1624,0.13727338913213913,0.15,500
1625,0.1311258572415339,0.15,500
1626,0.1409995202228918,0.15,500
1627,0.15693937117506532,0.15,500
1628,0.13619082162794838,0.15,500
1629,0.12803321071036475,0.15,500
1630,0.14025257587481735,0.15,500
1631,0.1595342295070224,0.15,500
1632,0.12469857591409794,0.15,500
1633,0.13291464054512647,0.15,500
1634,0.14219260897451097,0.15,500
1635,0.17222200689172187,0.15,500
1636,0.14367361066234624,0.15,500
1637,0.13254468497884467,0.15,500
1638,0.11846700951020903,0.15,500
1639,0.1487719789936331,0.15,500
1640,0.1473119624416172,0.15,500
1641,0.15599357984175694,0.15,500
1642,0.15951659451117892,0.15,500
1643,0.12505481686313194,0.15,500
1644,0.17504333742933775,0.15,500
1645,0.15804063996396445,0.15,500
1646,0.16002688719421393,0.15,500
1647,0.13215258695401544,0.15,500
1648,0.1656289102851066,0.15,500
1649,0.14660189886679628,0.15,500
1650,0.12988948788119556,0.15,500
1651,0.15587728699436598,0.15,500
1652,0.14777144647712756,0.15,500
1653,0.12939712122611383,0.15,500
1654,0.15311406299643865,0.15,500
1655,0.15593340094297647,0.15,500
1656,0.1537423280830085,0.15,500
1657,0.14070276530693465,0.15,500
1658,0.1503552460075498,0.15,500
1659,0.15737717482167976,0.15,500
1660,0.13602159067023895,0.15,500
1661,0.13175958529772347,0.15,500
1662,0.13741642135809737,0.15,500
1663,0.1302889056379115,0.15,500
1664,0.13673421613044115,0.15,500
1665,0.159101641712815,0.15,500
1666,0.14104929153980275,0.15,500
1667,0.16291638461518484,0.15,500
1668,0.1405506236765005,0.15,500
1669,0.12773337684528588,0.15,500
1670,0.16219550392599344,0.15,500
1671,0.15129716032668797,0.15,500
1672,0.1534511157343505,0.15,500
1673,0.16584705181524362,0.15,500
1674,0.14774756375682552,0.15,500
1675,0.14030172643771407,0.15,500
1676,0.16318643933351165,0.15,500
1677,0.14201252772572395,0.15,500
1678,0.14925612766617408,0.15,500
1679,0.14752143085061917,0.15,500
1680,0.13623472403077386,0.15,500
1681,0.12808379443125428,0.15,500
1682,0.12088508527625254,0.15,500
1683,0.1359640407154803,0.15,500
1684,0.13526521978067088,0.15,500
1685,0.15531357529040088,0.15,500
1686,0.15171458928976278,0.15,500
1687,0.1559647638482037,0.15,500
1688,0.15626813621007513,0.15,500
1689,0.1561488207919865,0.15,500
1690,0.14322572187053131,0.15,500
1691,0.1322286240414829,0.15,500
1692,0.1347502827522354,0.15,500
1693,0.1487430044595729,0.15,500
1694,0.18676275046734056,0.15,500
1695,0.1447114708679876,0.15,500
1696,0.1579585913857991,0.15,500
1697,0.14310581286268237,0.15,500
1698,0.17191193093698892,0.15,500
1699,0.1725935022605074,0.15,500
1700,0.13326767994688507,0.15,500
1701,0.1638212888126412,0.15,500
1702,0.17377876497249914,0.15,500
1703,0.15846288306973516,0.15,500
1704,0.14659524723206266,0.15,500
1705,0.16077688891541822,0.15,500
1706,0.16546118244953303,0.15,500
1707,0.15366351289314223,0.15,500
1708,0.12788938775381847,0.15,500
1709,0.13273497130729117,0.15,500
1710,0.16895691395397172,0.15,500
1711,0.13179740524447295,0.15,500
1712,0.18646311895655415,0.15,500
1713,0.1391543449165185,0.15,500
1714,0.11847683144483118,0.15,500
1715,0.15899180763167617,0.15,500
1716,0.14240166325179465,0.15,500
1717,0.14331287282154306,0.15,500
1718,0.1262043723775833,0.15,500
1719,0.14479753780256152,0.15,500
1720,0.12515722299662596,0.15,500
1721,0.13995047229766763,0.15,500
1722,0.13906174719713524,0.15,500
1723,0.16378042762184586,0.15,500
1724,0.13718700010749554,0.15,500
1725,0.16132409046455218,0.15,500
1726,0.17867703418106884,0.15,500
1727,0.14875784904554876,0.15,500
1728,0.15723007845368137,0.15,500
1729,0.15550684857021219,0.15,500
1730,0.1330027719153575,0.15,500
1731,0.14622020115295073,0.15,500
1732,0.15344588190128935,0.15,500
1733,0.1452735030464369,0.15,500
1734,0.1451333395571523,0.15,500
1735,0.13156678606855496,0.15,500
1736,0.18163055724534283,0.15,500
1737,0.14710458980131927,0.15,500
1738,0.1319075240112129,0.15,500
1739,0.16295577953294355,0.15,500
1740,0.15090688259396873,0.15,500
1741,0.16297543579755674,0.15,500
1742,0.1540679207953422,0.15,500
1743,0.13612423087641762,0.15,500
1744,0.13770391654855826,0.15,500
1745,0.13783245629353566,0.15,500
1746,0.14508643162386486,0.15,500
1747,0.15715499125869295,0.15,500
1748,0.13313943868981398,0.15,500
1749,0.1420596680799547,0.15,500
1750,0.14388095728582279,0.15,500
1751,0.116443041708397,0.15,500
1752,0.15512139755865584,0.15,500
1753,0.14954896800391657,0.15,500
1754,0.13109204492716195,0.15,500
1755,0.11661112661872014,0.15,500
1756,0.15878620658117112,0.15,500
1757,0.162203381168989,0.15,500
1758,0.14084192228335748,0.15,500
1759,0.1310589368463233,0.15,500
1760,0.144103153280696,0.15,500
1761,0.15139072979158633,0.15,500
1762,0.1604161116311676,0.15,500
1763,0.1359534196726906,0.15,500
1764,0.1536794903425315,0.15,500
1765,0.12993221056719298,0.15,500
1766,0.14520315444128862,0.15,500
1767,0.15991828851575424,0.15,500
1768,0.1593468303044895,0.15,500
1769,0.12660190488584577,0.15,500
1770,0.15506606136656786,0.15,500
1771,0.16562658344022402,0.15,500
1772,0.15381941037444732,0.15,500
1773,0.13681286173209795,0.15,500
1774,0.15566087987360797,0.15,500
1775,0.1470251861933422,0.15,500
1776,0.14276840083972922,0.15,500
