iter,pi_g,true_pi,read_count
1000,0.04823308318366058,0.05,2000
1001,0.05093082425127234,0.05,2000
1002,0.06019536575873857,0.05,2000
1003,0.05887306217205095,0.05,2000
1004,0.04772908606993086,0.05,2000
1005,0.04626682525103749,0.05,2000
1006,0.06394910733065622,0.05,2000
1007,0.05182618005933308,0.05,2000
1008,0.05033958121751612,0.05,2000
1009,0.05357701169976585,0.05,2000
1010,0.054865224720986795,0.05,2000
1011,0.050348722593161185,0.05,2000
1012,0.05832038754195709,0.05,2000
1013,0.05410240419442704,0.05,2000
1014,0.05121989865033081,0.05,2000
1015,0.053250457560232625,0.05,2000
1016,0.0524701030991017,0.05,2000
1017,0.045872139494734177,0.05,2000
1018,0.053902504540002776,0.05,2000
1019,0.05741280754596923,0.05,2000
1020,0.05585377131893522,0.05,2000
1021,0.053627572484177426,0.05,2000
1022,0.053339665439974766,0.05,2000
1023,0.05477621164955908,0.05,2000
1024,0.0539803491789558,0.05,2000
1025,0.054342357499368284,0.05,2000
1026,0.05550242620045067,0.05,2000
1027,0.055710970028657956,0.05,2000
1028,0.051018179030977745,0.05,2000
1029,0.05356265022951487,0.05,2000
1030,0.05381027899260999,0.05,2000
1031,0.055705704430558174,0.05,2000
1032,0.05756579511601058,0.05,2000
1033,0.04735421639063817,0.05,2000
1034,0.05834671509439706,0.05,2000
1035,0.047105272687458594,0.05,2000
1036,0.05538009965484301,0.05,2000
1037,0.05213643194548412,0.05,2000
1038,0.04761330288479512,0.05,2000
1039,0.04670662986023209,0.05,2000
1040,0.06368207403930219,0.05,2000
1041,0.05119812833633679,0.05,2000
1042,0.046065026823454036,0.05,2000
1043,0.05313275104448187,0.05,2000
1044,0.05347908665719644,0.05,2000
1045,0.051755635177926106,0.05,2000
1046,0.049087156661161126,0.05,2000
1047,0.0576749071761399,0.05,2000
1048,0.05373589496396659,0.05,2000
1049,0.04862503351968667,0.05,2000
1050,0.04924138804570958,0.05,2000
1051,0.056323271130403814,0.05,2000
1052,0.04232149386253838,0.05,2000
1053,0.06057873165558731,0.05,2000
1054,0.05623755065222773,0.05,2000
1055,0.050219193022108775,0.05,2000
1056,0.061143048193166814,0.05,2000
1057,0.04442211243352957,0.05,2000
1058,0.05670851241795592,0.05,2000
1059,0.05782393760815017,0.05,2000
1060,0.05696646035347923,0.05,2000
1061,0.05522621138966284,0.05,2000
1062,0.06524322140998616,0.05,2000
1063,0.05700881142428836,0.05,2000
1064,0.05795326108419161,0.05,2000
1065,0.0586435549646037,0.05,2000
1066,0.04274139278940569,0.05,2000
1067,0.057760745825072776,0.05,2000
1068,0.04769691995622635,0.05,2000
1069,0.05895931481193515,0.05,2000
1070,0.05437006607769948,0.05,2000
1071,0.05680853745193636,0.05,2000
1072,0.05032994723792582,0.05,2000
1073,0.05429700901116796,0.05,2000
1074,0.05009657188009158,0.05,2000
1075,0.04588067052317457,0.05,2000
1076,0.05252676836147426,0.05,2000
1077,0.053104957937957574,0.05,2000
1078,0.04602875609419577,0.05,2000
1079,0.051994188441557836,0.05,2000
1080,0.05048476402386116,0.05,2000
1081,0.051795612593926336,0.05,2000
1082,0.051462157504850024,0.05,2000
1083,0.051585165397733834,0.05,2000
1084,0.060224109584198146,0.05,2000
1085,0.058205261502422535,0.05,2000
1086,0.051751932593047785,0.05,2000
