iter,f_old,f_new
500,9.304431143443712e-5,0.050811365663895464
501,8.950140306766661e-5,0.051287154541947905
502,8.495068915156193e-5,0.05365333141721862
503,9.084621180612568e-5,0.047716446108589425
504,8.79002271189199e-5,0.051001295269825574
505,8.847073558179788e-5,0.049808447204061926
506,9.312600106338471e-5,0.051016841638804836
507,8.617715062193348e-5,0.05293755648058543
508,9.893798927948939e-5,0.05382400213051382
509,9.577724303305958e-5,0.05082645293893049
510,9.392700215111771e-5,0.05207534424598981
511,8.707262094888255e-5,0.05377171041863145
512,1.020470359170704e-4,0.05263682886414265
513,8.968285433135478e-5,0.054285994792237585
514,9.767688782045816e-5,0.05363739446082821
515,9.21279817653833e-5,0.050438668876904916
516,8.827120094959951e-5,0.04982034563959816
517,7.653496325920811e-5,0.05391483557933851
518,8.497208349131546e-5,0.05269409887581638
519,8.888069993049078e-5,0.05338201831954723
520,8.67358483986167e-5,0.0534179038855916
521,8.16376536999417e-5,0.050298633707384334
522,8.169367382581474e-5,0.05036370611108855
523,7.203230583227479e-5,0.050103108462695604
524,8.628063527777408e-5,0.04853622627686685
525,8.910278954050007e-5,0.052694463555937994
526,1.0315297785023438e-4,0.05275490568283645
527,9.404879945665286e-5,0.05486825279475578
528,8.874711667150626e-5,0.05241969656193779
529,8.536211994512423e-5,0.05112902255324378
530,6.929452044440343e-5,0.05214353712539449
531,8.951214785745621e-5,0.053835857460149225
532,1.0473766956368077e-4,0.05468165991757836
533,8.656000975327399e-5,0.05279555550073991
534,9.898081790179943e-5,0.05263993993461661
535,8.475528851322598e-5,0.05169902892436942
536,9.224607976452498e-5,0.05416582383793397
537,9.551258331891702e-5,0.05247399982702086
538,8.295519294867732e-5,0.0531739791500577
539,8.95747595371809e-5,0.05029592663411087
540,9.001643604094337e-5,0.05380684487412672
541,9.420841648294301e-5,0.04961831557868812
542,8.921234618892814e-5,0.050543333588518806
543,8.95957231994304e-5,0.05262624966497329
544,9.646665455036405e-5,0.05440108382824016
545,1.0181973127027625e-4,0.052107811885332575
546,9.717506578864148e-5,0.0488790040696808
547,1.0542336345436579e-4,0.053830743608251186
548,9.028295648516973e-5,0.04964412296001214
549,8.35958019140295e-5,0.055111130904292656
550,1.0090778251796968e-4,0.05085078682563235
551,8.98376453212848e-5,0.04957966984218663
552,9.808866807967798e-5,0.050362502685548385
553,1.0003979199414748e-4,0.05119895241507074
554,8.498331667715776e-5,0.05641922306855614
555,9.60854487702022e-5,0.05247815655100633
556,8.480365696859667e-5,0.05500378329733461
557,8.817342566482192e-5,0.054635411935230985
558,9.417174458429363e-5,0.05575822326440747
559,1.0939543330745547e-4,0.049854936666029345
560,8.827111345089193e-5,0.05251275124929709
561,9.345410520187117e-5,0.054007943052855945
562,9.824902370631163e-5,0.051754817414824406
563,8.933493456018089e-5,0.05199774764790504
564,9.465430715388526e-5,0.05372369687218518
565,9.158056994300615e-5,0.05690513407408912
566,8.772586390618694e-5,0.053799298985318135
567,8.703699192194877e-5,0.050151822768901545
568,9.519188064890228e-5,0.05204632455198172
569,1.0585785112149822e-4,0.05210534958160234
570,8.607025770608491e-5,0.053297687833084216
571,8.200055387193717e-5,0.05336237600477157
572,9.031376306062242e-5,0.05148162982526269
573,8.192901126317292e-5,0.04864520252730929
574,7.627560660392785e-5,0.05067377585776843
575,8.860881829371872e-5,0.048219315371908295
576,9.445858207322634e-5,0.050448053701282525
577,1.0114754912242616e-4,0.05116910123700832
578,8.439067112711045e-5,0.051983717484264017
579,9.407090106379126e-5,0.0513670376710156
580,8.888528537781859e-5,0.0507285946449779
581,8.72965969124096e-5,0.049805828320780524
582,8.005708557182748e-5,0.053124002483091556
583,1.0723464180418468e-4,0.05338272215264533
584,8.22124340338682e-5,0.05523057493744726
585,8.827959060300143e-5,0.05223571925347581
586,9.083309835181313e-5,0.04926694735966468
587,9.232381978315032e-5,0.05086548632915423
588,8.246801184842755e-5,0.05232649700510331
589,8.331317773802338e-5,0.051658190441374464
590,8.903538782185927e-5,0.050948377283593346
591,7.9879201792930793e-05,0.052567608972184925
592,8.902133238536534e-5,0.050013985688282046
593,1.0110636771444652e-4,0.0495826760178937
594,9.771721509325477e-5,0.049998245331230845
595,7.839288872044906e-5,0.0567227345931031
596,8.425609973451022e-5,0.05212389341724617
597,8.081404862265625e-5,0.05335985000287495
598,8.807114263347767e-5,0.05314912022159204
599,9.850642695569683e-5,0.05339219996080273
600,8.952349758998573e-5,0.05160273801438231
601,9.394189642828225e-5,0.05233702851458038
602,9.912880709986818e-5,0.050470708118472304
603,9.651479088535e-5,0.054529992215434614
604,9.942171764739539e-5,0.053654038864239605
605,8.512706436923516e-5,0.04988883383424569
606,9.391004564103384e-5,0.053526426221248646
607,7.98466554720638e-5,0.05171351146613048
608,9.376251554568873e-5,0.053904821806424995
609,9.0818057007913e-5,0.05243156205127404
610,8.899954703262131e-5,0.05011188439517526
611,9.239618644386106e-5,0.05274535387353796
612,9.55117071760862e-5,0.04918385349621262
613,9.496676360137257e-5,0.05119194506546678
614,8.16509439790535e-5,0.051746661286749186
615,8.819386772676993e-5,0.048685605992526894
616,8.800039542749816e-5,0.04886005864393184
617,1.0358684441410522e-4,0.048975367683016253
618,7.823412848262704e-5,0.05291049274680347
619,9.963791326049317e-5,0.05258403322290191
620,8.899750282459244e-5,0.047783680989137496
621,8.348709645830648e-5,0.052787316979739964
622,7.637384641320975e-5,0.04912913529417853
623,8.544103001110863e-5,0.051727893779605696
624,8.569218393453505e-5,0.0501006829063409
625,1.0119923706832561e-4,0.053612419724759774
626,8.83788777660258e-5,0.04896512283768912
627,9.610246200213078e-5,0.051068223663587216
628,1.0304079361130707e-4,0.05379167088865369
629,9.09952274045112e-5,0.056343449330327894
630,9.386677892500269e-5,0.05352312594763317
631,8.282845885348745e-5,0.052537947474902716
632,8.790377678345271e-5,0.05233208494398728
633,8.875719983379486e-5,0.05593358878343567
634,9.71496136304997e-5,0.051333603042560405
635,9.070312497169939e-5,0.049578200150464026
636,8.718185478475005e-5,0.0531772853916827
637,9.984084024147563e-5,0.056122016994955295
638,8.736932870512566e-5,0.051341959735211655
639,9.389646235063575e-5,0.05259101697467406
640,8.513066871829965e-5,0.05137291680503465
641,9.01003471749543e-5,0.05013580227309027
642,9.271371937293853e-5,0.0503324891767026
643,8.563959885637687e-5,0.050585475591241054
644,8.88248705800526e-5,0.0525880510090927
645,7.758027026499818e-5,0.05189012789858418
646,8.200023219994428e-5,0.04926185727997313
647,8.03049810264451e-5,0.05396137386435442
648,8.616829888605675e-5,0.04914985427932006
649,1.083810843314519e-4,0.05180282402080214
650,9.057583798042278e-5,0.05253215215758677
651,8.998637555271367e-5,0.056323290526763554
652,8.456840760181617e-5,0.0514581516636096
653,8.180745794966983e-5,0.052532077914755226
654,7.788294880518731e-5,0.054374244094540204
655,9.437596932290821e-5,0.053449129744777876
656,1.0577660813103877e-4,0.05200855697392227
657,9.695686726872759e-5,0.05092182166455061
658,8.893142792696847e-5,0.0530581859092701
659,1.0004419471329313e-4,0.05643620297342756
660,8.800408073591475e-5,0.05491932914948227
661,7.429995555584647e-5,0.05219375435266984
662,8.556443542782122e-5,0.050385909507279385
663,9.345924759498844e-5,0.051149964242953476
664,7.922757011901175e-5,0.0552024277675243
665,9.20264658999933e-5,0.05340701444351088
666,7.946798280717453e-5,0.049684021776537614
667,8.464968742346079e-5,0.053671074484637274
668,9.368234971079843e-5,0.049358160407331306
669,1.0126445425015698e-4,0.051524391600000004
670,9.733845112975674e-5,0.05427495091214033
671,9.76852362229483e-5,0.051948715961717955
672,7.576038257175077e-5,0.052603444728650264
673,8.711909544968436e-5,0.05102603694611427
674,8.238544159473238e-5,0.05252001628589852
675,8.507907295633371e-5,0.05133294944207906
676,1.0083670767764844e-4,0.051885482045773756
677,8.833176408651467e-5,0.053558900199086594
678,9.541823730670512e-5,0.05579849033948457
679,9.058754539430129e-5,0.05076567992915648
680,1.0341399356101593e-4,0.05486937211920659
681,9.891304867203294e-5,0.051931893975902865
682,9.924621637720496e-5,0.05083601570091033
683,9.412721536719963e-5,0.052717888177476906
684,9.188100210258918e-5,0.053398437276127315
685,8.62917319627826e-5,0.05531345789592633
686,9.001853081033422e-5,0.04950285466518163
687,9.134489327208694e-5,0.052787913317670104
688,9.33460282581514e-5,0.051795665086221306
689,7.667837213250366e-5,0.05099003034239359
690,8.590601044251136e-5,0.05323437482524518
691,8.624637251529342e-5,0.05075389586012599
692,9.645206909092243e-5,0.05002020106973584
693,8.878520086845167e-5,0.054882543792498795
694,8.893953381059964e-5,0.051799499751209586
695,9.235247526648615e-5,0.05420425233251679
696,8.467245858384355e-5,0.052612961713018144
697,8.488263318895302e-5,0.05316440730025747
698,8.799940746922555e-5,0.05237991076123577
699,9.848431055338657e-5,0.05187288899200451
700,8.279101964340919e-5,0.05334302923818328
701,9.707825732349359e-5,0.05224721572298021
702,9.248003118783214e-5,0.049906058441249984
703,8.025357507550107e-5,0.05348481990256445
704,9.214487259633288e-5,0.05217683084144062
705,8.402691334768507e-5,0.05279616262843707
706,8.1518737168129e-5,0.05240031181092984
707,7.926389429239097e-5,0.05476023797625869
708,9.483607053472305e-5,0.05011038354576968
709,8.98247241271531e-5,0.0483728553344724
710,8.425197363717535e-5,0.05076446189882559
711,1.0189730783182475e-4,0.052333746778466875
712,9.614360185054152e-5,0.05125819951511193
713,8.127563929938976e-5,0.052618535709263226
714,9.89826047636066e-5,0.05187686616798206
715,9.518981820873422e-5,0.052265799418154055
716,9.881598701091837e-5,0.05297057838347651
717,8.320733488460876e-5,0.055007838173357373
718,8.913865923529623e-5,0.05224832964492815
719,9.806675424757835e-5,0.05062694840954958
720,1.0959079656184115e-4,0.0508542048177287
721,8.300268014101816e-5,0.05224469858502091
722,8.05145670204479e-5,0.05274043551772544
723,8.120284660564788e-5,0.05182154701888605
724,8.322997162722881e-5,0.051211027955184923
725,8.909275753690482e-5,0.05176323038318239
726,9.410755372557142e-5,0.05235109708601573
727,8.835933004054662e-5,0.052542459909774394
728,8.424778874902343e-5,0.05192515620257487
729,8.937135146441013e-5,0.050183893187146
730,8.32011294587135e-5,0.053055925896303396
731,9.404600793008243e-5,0.05216107403745144
732,8.78016707705477e-5,0.05466054231801177
733,8.751731428574588e-5,0.05231901374082207
734,8.3604145304877e-5,0.052195637329956454
735,9.66400979145682e-5,0.04867354343639312
736,1.0272550608394064e-4,0.053135770860066024
737,9.793043180930526e-5,0.04995964649052748
738,9.655664370193952e-5,0.05492367805129023
739,9.129121666420318e-5,0.051662644999762336
740,9.36102616335605e-5,0.04954724232857889
741,9.098997031354528e-5,0.052761076216712416
742,8.829080837122099e-5,0.05011637720432499
743,9.328081704232903e-5,0.050030729953157944
744,8.757727859829417e-5,0.05141740708551118
745,8.811679899349018e-5,0.050078186003992095
746,8.110071896394694e-5,0.04945297610077867
747,9.296696540178055e-5,0.05445776318019937
748,8.5996074867824e-5,0.0546935409501932
749,8.260966908136865e-5,0.05321872933357316
750,8.441865515280012e-5,0.05296272903128107
