iter,pi_g,true_pi
500,0.05124299829087523,0.05
501,0.05444745165366985,0.05
502,0.048331263131254805,0.05
503,0.04129957462935869,0.05
504,0.05443205294475349,0.05
505,0.06438591349357904,0.05
506,0.04531120516299529,0.05
507,0.05727647716467613,0.05
508,0.05714035942502877,0.05
509,0.05560890781268236,0.05
510,0.05289200363809027,0.05
511,0.060153746494483316,0.05
512,0.052169179729885475,0.05
513,0.058277346269556864,0.05
514,0.0471086038605198,0.05
515,0.07158020143379526,0.05
516,0.0507652036928488,0.05
517,0.042813657978711554,0.05
518,0.05306855993700918,0.05
519,0.04840826888318006,0.05
520,0.05491832053090203,0.05
521,0.05697286535886595,0.05
522,0.05328671551212939,0.05
523,0.06017563008646678,0.05
524,0.04414431711978225,0.05
525,0.05317599600199799,0.05
526,0.04560682931991641,0.05
527,0.04552893773290293,0.05
528,0.05177926539887537,0.05
529,0.04759965862625096,0.05
530,0.05162528789559016,0.05
531,0.04676433180720478,0.05
532,0.052409509221763184,0.05
533,0.0488513023481644,0.05
534,0.07012600882006952,0.05
535,0.05599732097744156,0.05
536,0.058282761250004166,0.05
537,0.060875929354384774,0.05
538,0.04788511657165981,0.05
539,0.050997400688571115,0.05
540,0.05376320970483417,0.05
541,0.04381268061690287,0.05
542,0.03562365961244327,0.05
543,0.059679485267365016,0.05
544,0.06813857878520392,0.05
545,0.05657001261463993,0.05
546,0.045486307996708324,0.05
547,0.05371473995806416,0.05
548,0.055123298635201094,0.05
549,0.05039826155575623,0.05
550,0.056040819930682245,0.05
551,0.05261497993152756,0.05
552,0.0485548560135631,0.05
553,0.04127542497710295,0.05
554,0.053983068940585,0.05
555,0.054543923345388164,0.05
556,0.05816218570540385,0.05
557,0.05673561098008507,0.05
558,0.0466790150451291,0.05
559,0.052010313906634735,0.05
560,0.05186436293528496,0.05
561,0.07019867038616137,0.05
562,0.04913391782951861,0.05
563,0.054363166455212095,0.05
564,0.06432042113415329,0.05
565,0.05583250994037358,0.05
566,0.06482847150568914,0.05
567,0.05878021205285605,0.05
568,0.06334890679236993,0.05
569,0.05545710139306364,0.05
570,0.053787935480752155,0.05
571,0.055220753640709996,0.05
572,0.04160515041843269,0.05
573,0.050135190666950206,0.05
574,0.05493715976084956,0.05
575,0.04531415006760363,0.05
576,0.04924049268813863,0.05
577,0.05325238983538793,0.05
578,0.06116244899557345,0.05
579,0.06994560045452487,0.05
580,0.053236014521698835,0.05
581,0.05916776411163763,0.05
582,0.05363536830322443,0.05
583,0.06135462466122342,0.05
584,0.06513988395975256,0.05
585,0.044010040954613104,0.05
586,0.05335758385192229,0.05
587,0.04440955002430436,0.05
588,0.059878643666241106,0.05
589,0.04939919300273924,0.05
590,0.06213136079485679,0.05
591,0.05007581481571419,0.05
592,0.06663740119127498,0.05
593,0.040304911427877295,0.05
594,0.05163346731467311,0.05
595,0.0586803858885419,0.05
596,0.06213039594223575,0.05
597,0.04751644776268311,0.05
598,0.04934889579644344,0.05
599,0.06312923851072816,0.05
600,0.08772022221651486,0.05
601,0.06506639168435575,0.05
602,0.044119717506091644,0.05
603,0.04572794486375195,0.05
604,0.0556831461459964,0.05
605,0.056078885884796384,0.05
606,0.041750273304580365,0.05
607,0.05411669941627615,0.05
608,0.05579068336522426,0.05
609,0.05025806495405185,0.05
610,0.04391810043150175,0.05
611,0.049117333333387136,0.05
612,0.05277004605451274,0.05
