iter,pi_g,true_pi
1000,0.00163520926798626,0.001
1001,0.004493002285901,0.001
1002,4.805576169673208e-7,0.001
1003,1.8483941521794804e-10,0.001
1004,1.2065315059497861e-8,0.001
1005,8.711355230648615e-4,0.001
1006,2.6205873255521887e-4,0.001
1007,4.853177640011668e-4,0.001
1008,0.003421687902860376,0.001
1009,1.3788177113168924e-6,0.001
1010,3.233465205080041e-8,0.001
1011,1.7093178323516976e-4,0.001
1012,1.5222434515697528e-4,0.001
1013,5.4198545957731e-6,0.001
1014,0.0013086047814765123,0.001
1015,1.7234348097858799e-12,0.001
1016,1.3499521197771314e-6,0.001
1017,3.178677214816977e-8,0.001
1018,2.3068702004401274e-6,0.001
1019,1.5282832742285629e-6,0.001
1020,4.483994603614965e-19,0.001
1021,0.007809743614005975,0.001
1022,1.3811172648555438e-8,0.001
1023,2.361928008817961e-13,0.001
1024,0.001798466201561008,0.001
1025,0.005465556512754944,0.001
1026,4.675994658544313e-12,0.001
1027,1.8067169042029197e-20,0.001
1028,1.441959270490413e-7,0.001
1029,1.938617592083658e-10,0.001
1030,1.0329945649092673e-6,0.001
1031,1.332886827417491e-6,0.001
1032,1.5792918949004353e-8,0.001
1033,1.2106150126123216e-9,0.001
1034,0.009509625596717131,0.001
1035,3.0407789800806674e-11,0.001
1036,1.2835651212737745e-6,0.001
1037,2.9191296769289643e-5,0.001
1038,0.0409081649093699,0.001
1039,4.9253066757370776e-8,0.001
1040,0.014410192800553627,0.001
1041,1.5109733145115005e-4,0.001
1042,0.001553259883485481,0.001
1043,5.448304640112069e-7,0.001
1044,1.8888750148992212e-5,0.001
1045,4.338211752931289e-4,0.001
1046,0.0031445311174946324,0.001
1047,5.129555824069055e-7,0.001
1048,7.099268712989557e-7,0.001
1049,2.9934177131532344e-6,0.001
1050,3.655462191954956e-5,0.001
1051,9.624777315001828e-7,0.001
1052,0.002668060488758903,0.001
1053,8.754458255141331e-7,0.001
1054,1.152728203932184e-4,0.001
1055,3.233284845188286e-7,0.001
1056,5.318258183091307e-25,0.001
1057,3.1222318497172035e-10,0.001
