iter,f_old,f_new
1000,13.158055530706136,13.350453940254589
1001,13.158041706433318,13.358390890274505
1002,13.158038490669655,13.348914876333874
1003,13.158057545959435,13.35735905233949
1004,13.158047689456373,13.358220864949308
1005,13.158046376940474,13.357616128776577
1006,13.158049354818322,13.356212092730804
1007,13.158038393046738,13.357482469705134
1008,13.15804772842674,13.35333729677166
1009,13.158044354925808,13.355595211503946
1010,13.158040233530214,13.356051005858566
1011,13.158044300561055,13.356381704497627
1012,13.158041119146816,13.358391508189928
1013,13.158039275799833,13.357039422309217
1014,13.158038375611437,13.353514931107487
1015,13.158050210770481,13.360657989447771
1016,13.158043667035386,13.354107573428744
1017,13.158046257801765,13.350593038938667
1018,13.158046891057785,13.363393350417189
1019,13.15803709391961,13.357137740657157
1020,13.158029909363183,13.355087274475348
1021,13.158034241690556,13.355130019476334
1022,13.158039778224092,13.360151075196978
1023,13.158039040967326,13.351658195970396
1024,13.158048767480118,13.355804290714389
1025,13.158046043255016,13.352039018374084
1026,13.158046837678691,13.357615373282458
1027,13.158054106250969,13.35773672959199
1028,13.158041530092735,13.356077418432386
1029,13.158045984548504,13.35678084654821
1030,13.158044711252575,13.356833452884947
1031,13.15804544589783,13.360185774695005
1032,13.158041974666698,13.357309695836165
1033,13.158040574024536,13.360466683692124
1034,13.15803668324926,13.356754719528585
1035,13.158046524193395,13.35635758168063
1036,13.15803467695168,13.353712020437122
1037,13.158041433872892,13.35857345829226
1038,13.158041213317569,13.359485675219945
1039,13.158050415484476,13.353280363007482
1040,13.158045495933374,13.352544504678903
1041,13.158039711038475,13.356087073966684
1042,13.158026158173366,13.356762235909855
1043,13.158055305373704,13.355145915256575
1044,13.158043802642728,13.351737944076438
1045,13.158035108762702,13.352505087570435
1046,13.158036815125863,13.358121076611576
1047,13.158042862720936,13.356647009047133
1048,13.158049191232806,13.358020670830786
1049,13.158047644148503,13.357085744281006
1050,13.15804211583265,13.35609408767479
1051,13.15803724680422,13.357340841671595
1052,13.158043373268578,13.355750250618426
1053,13.158041414979301,13.357695465961196
1054,13.158050215194216,13.353730490686134
1055,13.158044711483598,13.353630307244984
1056,13.158037036688729,13.35859940287947
1057,13.1580456402753,13.354515811984955
1058,13.158040222606685,13.358452762722044
1059,13.158048088426163,13.357213215359444
1060,13.158041569889454,13.356830626841875
1061,13.15804190594518,13.354785200939316
1062,13.15803916385318,13.354175011476908
1063,13.158041864376397,13.356905919217597
1064,13.158047118942541,13.358470926945566
1065,13.158050299573915,13.359034180487019
1066,13.158042110100068,13.354954098002903
1067,13.158031244901286,13.35523603521194
1068,13.158041893049733,13.353990364638305
1069,13.158036886453987,13.359311551796907
1070,13.15803565973185,13.351958113948124
1071,13.158029264490462,13.357381321466603
1072,13.15802942011595,13.358666376216473
1073,13.158052367153198,13.353502748049898
1074,13.15804074225241,13.347411474747968
1075,13.158061426121076,13.3473776140482
1076,13.158036387706723,13.356383859645673
1077,13.158044442666599,13.35892116337224
1078,13.158036531405221,13.36166116465683
1079,13.158038102804216,13.359341250078739
1080,13.158037258417862,13.357670661529362
1081,13.158045827977329,13.357772063342004
1082,13.158053697009278,13.357281151634336
1083,13.158044528057982,13.353076009369405
1084,13.158042414659258,13.358555463017925
1085,13.15804087091868,13.352269725711357
1086,13.158052527953387,13.356575817112832
1087,13.158053466181224,13.35055333001278
1088,13.158040124928709,13.35511326018379
1089,13.158048863091743,13.357204705864348
1090,13.15803684986053,13.356918338492994
1091,13.158040149608953,13.357400484819985
1092,13.158040193201835,13.357122624599755
1093,13.158046811809394,13.356912522935792
1094,13.15803481835411,13.360320254816125
1095,13.158035218324363,13.35383571649281
1096,13.158056668741198,13.356199321796614
1097,13.158053866643154,13.356464977294827
1098,13.158045920422298,13.359564610943512
1099,13.15803413677112,13.360429755904807
1100,13.15804236084375,13.355483802220151
1101,13.158039065522276,13.355996233386895
1102,13.1580430993907,13.353726175920615
1103,13.158050968696378,13.359267561566874
1104,13.158037382033433,13.356296798895732
1105,13.15804323136153,13.352583218537704
1106,13.158040243960716,13.361255859983334
1107,13.158050613306289,13.356235347184105
1108,13.158033654131911,13.35423929357804
1109,13.158054707240634,13.356386183278966
1110,13.158049674255407,13.357036027329814
1111,13.1580461719137,13.356160103716022
1112,13.158040659285414,13.351668936047128
1113,13.15804788350022,13.3554115439223
1114,13.158038773416711,13.354095493700129
1115,13.15802707928352,13.3541330459826
1116,13.158052342212688,13.353368867375183
1117,13.158039925917333,13.355393004604705
1118,13.15803863501095,13.357981874247757
1119,13.158047842541027,13.358202652351627
1120,13.158039853952221,13.356198870329564
1121,13.15804182712495,13.351944508326813
1122,13.158041374244936,13.355752121451323
1123,13.158039948881491,13.352213107319049
1124,13.158033638339058,13.360328331846755
1125,13.15803842072441,13.353245595863505
1126,13.158047974718215,13.353725904298338
1127,13.15803403909344,13.357223630526669
1128,13.15804056734784,13.360690776305221
1129,13.158045982445174,13.352381616937253
1130,13.158040570888815,13.36015901909061
1131,13.158042716826083,13.353712089806665
1132,13.158043184401858,13.355719406414654
1133,13.158031017581918,13.35722688783084
1134,13.15804821234238,13.358290838239979
1135,13.158039772093597,13.352410032787002
1136,13.158042544035933,13.354813573287968
1137,13.158033990065368,13.35878345469106
1138,13.158037275914605,13.357940677428346
1139,13.158042121521717,13.35648266058204
1140,13.158046063514915,13.35878209600608
1141,13.15805455982589,13.356380940982415
1142,13.158043488124482,13.351292648207904
1143,13.158047315804392,13.359721727986528
1144,13.158047807100129,13.360095605705741
1145,13.158048944572716,13.358504508254258
1146,13.158036277312995,13.35435983016581
1147,13.158045652172639,13.354138585872972
1148,13.158036761185446,13.356920064996984
1149,13.158035035162614,13.360197883421586
1150,13.15803672960321,13.35567792685153
1151,13.158052061412187,13.354980504909738
1152,13.158033543957009,13.360033058322461
1153,13.158044822475699,13.359543894383195
1154,13.158031989112159,13.358726589874836
1155,13.158036525109276,13.355388654110332
1156,13.158055183934303,13.35518789041327
1157,13.158044932426627,13.357383761308263
1158,13.158041042221463,13.356850538650887
1159,13.158042066248212,13.355657297615291
1160,13.158063769124311,13.355989387125279
1161,13.158048790814455,13.35617577683661
1162,13.158049430769275,13.354860556520311
1163,13.158035401420532,13.357644556499586
1164,13.158044115163264,13.35932988970618
1165,13.158042553002334,13.354714798039701
1166,13.158049904649024,13.353300333099778
1167,13.158040897665492,13.354994481707731
1168,13.158045543035437,13.35649625550522
1169,13.15804591783437,13.35343100680598
1170,13.158032831079282,13.354452690503491
1171,13.158037307569096,13.353109571945607
1172,13.158040515221922,13.352464832965893
1173,13.158041176161888,13.359822174164371
1174,13.158036766371225,13.356778260183242
1175,13.158050270737352,13.352725332044272
1176,13.158037010634288,13.356642525906661
1177,13.15804008026925,13.354320063961314
1178,13.158046053117822,13.357030240784153
1179,13.158046712798189,13.352383671252241
1180,13.158053220357363,13.358212205981024
1181,13.158039048517809,13.35647195284119
1182,13.158044786892543,13.361212304008694
1183,13.158052809996475,13.357670846886986
1184,13.158054056686819,13.356155639540757
1185,13.158050268745923,13.35402565821359
1186,13.158038261900765,13.352659878259141
1187,13.15804062148466,13.358691701136577
1188,13.15803637661076,13.35456601176991
1189,13.158036943211576,13.359358741696063
1190,13.158049253324807,13.35409367207319
1191,13.158049080372134,13.352546183742339
1192,13.158046765765244,13.360730319453452
1193,13.158033183204282,13.356432394891888
1194,13.158050349751997,13.36165358961234
1195,13.158033912782297,13.356222173607371
1196,13.158036782392674,13.359960762980222
1197,13.15804260348665,13.354693085656688
1198,13.158049930099128,13.356198195879314
1199,13.158042764212523,13.359106064197583
1200,13.158046672540921,13.353381004239724
1201,13.158040598704407,13.356960835109016
1202,13.15803650807915,13.352444761275349
1203,13.158037499637107,13.359432282983635
1204,13.158038666599037,13.35791288794147
1205,13.158045525724877,13.354430471714029
1206,13.158037215833101,13.358680108684908
1207,13.158046600709929,13.351861137943825
1208,13.158042641008715,13.357097912681425
1209,13.158041587788992,13.356513344122579
1210,13.15805247422951,13.353499185073307
1211,13.158040538002098,13.357244372839821
1212,13.158055838861438,13.350555710514653
1213,13.158046795820866,13.36154744490203
1214,13.158031547331905,13.353419251575602
1215,13.15803650591739,13.360373269363464
1216,13.158040331060523,13.354220200365017
1217,13.158039530698765,13.350508764030367
1218,13.158048053590864,13.355708307227673
1219,13.158042917282867,13.35234716175909
1220,13.158042219564216,13.35892739464552
1221,13.158037641236529,13.358182082406284
1222,13.158043547166784,13.351957824956921
1223,13.158026803548191,13.354125318422811
1224,13.158040244873373,13.358354737113835
1225,13.158040889233943,13.352898891259677
1226,13.158051855113353,13.358401816942587
1227,13.158045749596134,13.356168626707392
1228,13.158040164019582,13.353342007448736
1229,13.158045571649001,13.353994597416072
1230,13.158035572735594,13.351998940055603
1231,13.158034689870117,13.354012078086047
1232,13.158045057435523,13.357690805912847
1233,13.158052125052452,13.357275395536405
1234,13.15804793600692,13.35390740490412
1235,13.158037164113278,13.357170357618696
1236,13.158040246409904,13.360397905399823
1237,13.158042689651756,13.348739160304717
1238,13.158048689829135,13.354207194810636
1239,13.158038028267262,13.359251581286705
1240,13.158041495796986,13.349659376047606
1241,13.158054617307311,13.358419338855851
1242,13.158042399619118,13.358125966067428
1243,13.158044474329532,13.35735679001327
1244,13.15803931760538,13.351531890498485
1245,13.158041438530386,13.354726510470993
1246,13.158044735225115,13.354904662894434
1247,13.158038266304064,13.35483608685459
1248,13.158046120378645,13.35543277643879
1249,13.158031602513997,13.360365938606098
1250,13.158032630742396,13.357880376967444
1251,13.15804494341958,13.356969566870875
1252,13.15803397779115,13.359124936274249
1253,13.158043574615778,13.355869891930968
1254,13.158047865779364,13.357014429029428
1255,13.158038609653733,13.354867671177182
1256,13.15804143223945,13.353763304148597
1257,13.158047585894789,13.361951177773246
1258,13.158055170788362,13.360734689668673
1259,13.158051768353566,13.351723483209604
1260,13.158053330892914,13.360882974091341
1261,13.158038988265453,13.3576138327293
1262,13.158042576305078,13.352106533624381
1263,13.1580502817476,13.357778143925614
1264,13.158037057133429,13.35512655414376
1265,13.158026791678497,13.355012007203124
1266,13.158035818578531,13.361094419373304
1267,13.158040708047599,13.35706443879953
1268,13.158045196685356,13.355557391129883
1269,13.158043109568727,13.358170584965192
1270,13.15804629062399,13.362871520337674
1271,13.158048332406686,13.361414274823067
1272,13.158048011022997,13.355998600876774
1273,13.158031333784114,13.3568399297583
1274,13.15804207625302,13.355617559551451
1275,13.1580466509201,13.359389240383733
1276,13.158041067903993,13.356079236071295
1277,13.158030271980703,13.354217305322738
1278,13.158048190281008,13.359289862118125
1279,13.15804491337522,13.35597253621842
1280,13.158038292176085,13.357731731497951
1281,13.158047652220445,13.354472114497694
1282,13.158036394777257,13.352158894953293
1283,13.158049454133007,13.353077184154655
1284,13.158038558692924,13.360697967518878
1285,13.15804321825311,13.357334492511736
1286,13.158042473272733,13.355325810470234
1287,13.158035370573284,13.353426938735472
1288,13.158051419393988,13.355917668149507
1289,13.158037803654707,13.352198611712485
1290,13.158043225441679,13.358826407851115
1291,13.158033579125426,13.357080279719884
1292,13.158049910945527,13.35560169159981
1293,13.158037892487892,13.352347001268901
1294,13.158051376730578,13.35641299866765
1295,13.158059548055835,13.353477441571611
1296,13.158045555774818,13.355367655386512
1297,13.158045977245077,13.359373658009265
1298,13.158041417583215,13.35671829215354
1299,13.15803433786466,13.351097781713081
1300,13.158047821669097,13.358415507522338
1301,13.15803659428273,13.361001478040237
1302,13.158035477788086,13.357349641985897
1303,13.158051379893553,13.357111869688705
1304,13.158046151528454,13.354578909018597
1305,13.158044148449145,13.354700514395521
1306,13.158050999488278,13.358121771960118
1307,13.158051066771957,13.35831389940901
1308,13.158041063656185,13.349265577377063
1309,13.15804280568407,13.358292533393826
1310,13.158047298309825,13.358209963479284
1311,13.158048561887012,13.355039542046486
1312,13.158024836487995,13.3562785552682
1313,13.15805397317933,13.353733050201988
1314,13.158037507725922,13.350731324541778
1315,13.158039097369358,13.357489836364177
1316,13.158036989830652,13.356970041002922
1317,13.158038620621861,13.3558743805131
1318,13.158039706678144,13.35821874634275
1319,13.158024877442733,13.357242001788908
1320,13.158035406472212,13.360665540949508
1321,13.15804713934879,13.359068648393153
1322,13.158046652618365,13.353088912073476
1323,13.158041791826845,13.357298862934199
1324,13.158037736823982,13.357071291612673
1325,13.158054402739428,13.358334102185598
1326,13.158046152975043,13.351159728562132
1327,13.15803839401815,13.362745820912544
1328,13.158032725900092,13.358407223255359
1329,13.158061477956418,13.353597745178087
1330,13.158050258254853,13.358068089680772
1331,13.158052838307785,13.353894125662157
1332,13.158047975896281,13.358837161476243
1333,13.158036661600905,13.353813261270023
1334,13.158041853343743,13.356863910572937
1335,13.158042320707562,13.357993919002475
1336,13.158032943875638,13.357211573918574
1337,13.158038134975987,13.361095760175708
1338,13.158043807592456,13.352172713877565
1339,13.158041202757836,13.351761206408957
1340,13.15805269788772,13.35867155908168
1341,13.158037885599658,13.351403123977821
1342,13.158042518771769,13.355369911434668
1343,13.158042814367386,13.357110876471012
1344,13.15804482116559,13.352331911122212
1345,13.158042444523355,13.358311159774606
1346,13.158037816764766,13.35630725059642
1347,13.158044046006552,13.356691514638129
1348,13.158042834765194,13.358008306058712
1349,13.158045868955098,13.35690898807267
1350,13.158038495343089,13.355478549834853
1351,13.158039234015856,13.35515762627733
1352,13.158046823211896,13.35837639154752
1353,13.158042909547634,13.35675613105033
1354,13.158040060409078,13.354867505726652
1355,13.158043198257078,13.355838245047078
1356,13.15804010662071,13.360085834109658
1357,13.15805485369976,13.356317357509152
1358,13.15803911268765,13.35844747300183
1359,13.158052925807347,13.35971214765362
1360,13.158048281173679,13.356571069197074
1361,13.158051379274388,13.352838421826496
1362,13.158044156544236,13.35702633423809
1363,13.158031718332365,13.355749301264735
1364,13.158041671003266,13.353967799237168
1365,13.158035902483107,13.351825952696942
1366,13.158052144861523,13.358564117115707
1367,13.15804683716096,13.362527053947233
1368,13.158038751124357,13.353776213993271
1369,13.158046808839428,13.355808471145993
1370,13.158050428397784,13.35597617897451
1371,13.158040041255695,13.35652821635965
1372,13.158044145917682,13.354638451734798
1373,13.1580430563163,13.35863700526287
