iter,pi_g,true_pi,read_count
1000,0.10193823926508515,0.1,500
1001,0.09996735982534295,0.1,500
1002,0.10670175868438918,0.1,500
1003,0.11420799346494903,0.1,500
1004,0.10122713729388501,0.1,500
1005,0.10111250103330217,0.1,500
1006,0.10520125651383701,0.1,500
1007,0.09631944069283681,0.1,500
1008,0.10827534519952842,0.1,500
1009,0.11833816719151079,0.1,500
1010,0.09250239390257761,0.1,500
1011,0.11630406014847579,0.1,500
1012,0.12030760935218807,0.1,500
1013,0.10596809506607764,0.1,500
1014,0.09397685669342619,0.1,500
1015,0.09061534132710597,0.1,500
1016,0.08058583665713108,0.1,500
1017,0.0759129926504317,0.1,500
1018,0.09108266250435898,0.1,500
1019,0.10975636942645092,0.1,500
1020,0.09726680133909892,0.1,500
1021,0.10762083682963228,0.1,500
1022,0.12060578337643492,0.1,500
1023,0.08907507986488825,0.1,500
1024,0.08030403028405945,0.1,500
1025,0.08088436774425775,0.1,500
1026,0.10328235445526086,0.1,500
1027,0.0807596498969064,0.1,500
1028,0.11289795415170521,0.1,500
1029,0.09616072395952781,0.1,500
1030,0.11493251982760934,0.1,500
1031,0.11577448462081798,0.1,500
1032,0.10564611974218173,0.1,500
1033,0.126021476460854,0.1,500
1034,0.09869279250120348,0.1,500
1035,0.11677253026838053,0.1,500
1036,0.08362561038792535,0.1,500
1037,0.11756740146106226,0.1,500
1038,0.09003290837983728,0.1,500
1039,0.10766654142191863,0.1,500
1040,0.08341378499722735,0.1,500
1041,0.11269051994142844,0.1,500
1042,0.108866200833339,0.1,500
1043,0.07252195859233597,0.1,500
1044,0.12588871948742725,0.1,500
1045,0.13750246683550388,0.1,500
1046,0.08903073459955871,0.1,500
1047,0.08798566453812606,0.1,500
1048,0.13775337510991242,0.1,500
1049,0.08826139792563008,0.1,500
1050,0.09593347609742237,0.1,500
1051,0.1340593423009969,0.1,500
1052,0.09460093108272234,0.1,500
1053,0.11292784313983585,0.1,500
1054,0.08566409673728864,0.1,500
1055,0.09802641590633002,0.1,500
1056,0.10550336080517549,0.1,500
1057,0.1035334189269857,0.1,500
1058,0.10103816194536411,0.1,500
1059,0.10048889779631945,0.1,500
1060,0.09732065074780759,0.1,500
1061,0.12141399070033906,0.1,500
1062,0.08911716182610406,0.1,500
1063,0.1099471099693661,0.1,500
1064,0.09662282491057886,0.1,500
1065,0.09201831936245228,0.1,500
1066,0.1011191839876308,0.1,500
1067,0.08949876661687675,0.1,500
1068,0.07586317051860575,0.1,500
1069,0.1267249941530713,0.1,500
1070,0.09201258403678271,0.1,500
1071,0.09203240067696672,0.1,500
1072,0.07046365253781575,0.1,500
1073,0.08479355375749095,0.1,500
1074,0.12762496577028898,0.1,500
1075,0.09036177223367381,0.1,500
1076,0.12138637484808368,0.1,500
1077,0.10961388941326677,0.1,500
1078,0.11072500460601052,0.1,500
1079,0.10064317651949385,0.1,500
1080,0.11951426778030164,0.1,500
1081,0.10325576281352089,0.1,500
1082,0.11128430528736587,0.1,500
1083,0.10533924651462738,0.1,500
1084,0.10884602259114086,0.1,500
1085,0.09518224754720704,0.1,500
1086,0.11339534023816661,0.1,500
1087,0.10802831852357504,0.1,500
1088,0.09826342682739486,0.1,500
1089,0.10630437193774413,0.1,500
