iter,pi_g,true_pi,read_count
1000,0.10286057258962338,0.1,2000
1001,0.10395642805479911,0.1,2000
1002,0.10284669748452092,0.1,2000
1003,0.10298310394427122,0.1,2000
1004,0.11990755143168208,0.1,2000
1005,0.10311863134257028,0.1,2000
1006,0.11572966684605476,0.1,2000
1007,0.11396748716995571,0.1,2000
1008,0.11501616223338298,0.1,2000
1009,0.10541071050118896,0.1,2000
1010,0.10941002002363179,0.1,2000
1011,0.11386756715950053,0.1,2000
1012,0.09918745480051741,0.1,2000
1013,0.10267825524639392,0.1,2000
1014,0.10432851279315411,0.1,2000
1015,0.10103355741394437,0.1,2000
1016,0.10757130757346872,0.1,2000
1017,0.10545976703669854,0.1,2000
1018,0.09958081581695694,0.1,2000
1019,0.10781282343333236,0.1,2000
1020,0.09435341291199478,0.1,2000
1021,0.1137716262897938,0.1,2000
1022,0.1156483571856772,0.1,2000
1023,0.10247808659704327,0.1,2000
1024,0.10058507882981683,0.1,2000
1025,0.10708741023922164,0.1,2000
1026,0.09763118493993465,0.1,2000
1027,0.11486675273143086,0.1,2000
1028,0.09226818861200782,0.1,2000
1029,0.1178300614175365,0.1,2000
1030,0.11605048932296702,0.1,2000
1031,0.10224001667380557,0.1,2000
1032,0.10300440266451945,0.1,2000
1033,0.10540667929605319,0.1,2000
1034,0.09985494549145349,0.1,2000
1035,0.09658136629688292,0.1,2000
1036,0.10193424537050005,0.1,2000
1037,0.10781443766483502,0.1,2000
1038,0.10089555746248524,0.1,2000
1039,0.09701974926588133,0.1,2000
1040,0.10903226939347536,0.1,2000
1041,0.09555392888703801,0.1,2000
1042,0.11557349609986989,0.1,2000
1043,0.10640475379542016,0.1,2000
1044,0.10683893453537174,0.1,2000
1045,0.09469050123780276,0.1,2000
1046,0.11952641842637256,0.1,2000
1047,0.0985965475580416,0.1,2000
1048,0.10865933646325437,0.1,2000
1049,0.0939049999651539,0.1,2000
1050,0.10796995797534009,0.1,2000
1051,0.10177179291798794,0.1,2000
1052,0.09337250734381544,0.1,2000
1053,0.11289487473918904,0.1,2000
1054,0.09859779622750177,0.1,2000
