iter,pi_g,true_pi,read_count
1000,0.009510161143395802,0.01,2000
1001,0.007075108297312824,0.01,2000
1002,0.010112929874692552,0.01,2000
1003,0.008966873689501649,0.01,2000
1004,0.01154038134298624,0.01,2000
1005,0.008167895972705175,0.01,2000
1006,0.009587224384357603,0.01,2000
1007,0.013572764332090525,0.01,2000
1008,0.01085179043284042,0.01,2000
1009,0.01324281402995333,0.01,2000
1010,0.011009296427222908,0.01,2000
1011,0.013654136679873427,0.01,2000
1012,0.013897820404788508,0.01,2000
1013,0.010604483707262982,0.01,2000
1014,0.00826564323740222,0.01,2000
1015,0.012737642589555686,0.01,2000
1016,0.013282047702381825,0.01,2000
1017,0.01120546270639116,0.01,2000
1018,0.011527608168199737,0.01,2000
1019,0.008606602713835329,0.01,2000
1020,0.012493168384737147,0.01,2000
1021,0.015137534287784712,0.01,2000
1022,0.014199051044043537,0.01,2000
1023,0.007765076881466246,0.01,2000
1024,0.011110337692154889,0.01,2000
1025,0.009208234399488351,0.01,2000
1026,0.012265380765754598,0.01,2000
1027,0.014007800185895865,0.01,2000
1028,0.012477010590689784,0.01,2000
1029,0.01067480431511154,0.01,2000
1030,0.009641728211964072,0.01,2000
1031,0.009173948923194909,0.01,2000
1032,0.013377093963929417,0.01,2000
1033,0.008606394717308452,0.01,2000
1034,0.008533202224545443,0.01,2000
1035,0.010225658654214178,0.01,2000
1036,0.010344478749195382,0.01,2000
1037,0.008131567878094503,0.01,2000
1038,0.011552831087662715,0.01,2000
1039,0.009366448861649428,0.01,2000
1040,0.010707359088558457,0.01,2000
1041,0.012194321516785163,0.01,2000
1042,0.011131867443914405,0.01,2000
1043,0.00909492509452584,0.01,2000
1044,0.01001846552802169,0.01,2000
1045,0.01596215106593641,0.01,2000
1046,0.013114270104957906,0.01,2000
1047,0.011553696443246683,0.01,2000
1048,0.008730844272994805,0.01,2000
1049,0.00882233669085338,0.01,2000
1050,0.00939856932617049,0.01,2000
1051,0.012306393793971807,0.01,2000
1052,0.011142463608449298,0.01,2000
1053,0.015017238327010097,0.01,2000
1054,0.012825893134032538,0.01,2000
1055,0.013057081913298808,0.01,2000
1056,0.01533654740362817,0.01,2000
1057,0.007453675759761726,0.01,2000
1058,0.01293015639936879,0.01,2000
1059,0.008393133175138675,0.01,2000
1060,0.013063722317053049,0.01,2000
1061,0.01217778365820653,0.01,2000
1062,0.00908418891334335,0.01,2000
1063,0.011305050130878139,0.01,2000
1064,0.013581950836469398,0.01,2000
1065,0.01365783984981096,0.01,2000
1066,0.006835084549555623,0.01,2000
1067,0.018366292918465293,0.01,2000
1068,0.0087473028485131,0.01,2000
1069,0.01390842712041388,0.01,2000
1070,0.012102831441342946,0.01,2000
1071,0.011348984281733813,0.01,2000
1072,0.009773792296093434,0.01,2000
1073,0.008641361152982873,0.01,2000
1074,0.011836622138348967,0.01,2000
1075,0.012987079270636163,0.01,2000
1076,0.012974494688578043,0.01,2000
1077,0.011981747968885027,0.01,2000
1078,0.009439353206372481,0.01,2000
1079,0.015170586419833272,0.01,2000
1080,0.008962628541597283,0.01,2000
1081,0.009761656250097724,0.01,2000
1082,0.012265518704776802,0.01,2000
1083,0.012131957568624226,0.01,2000
1084,0.010399606381359672,0.01,2000
1085,0.011878917951169651,0.01,2000
1086,0.011755033266636905,0.01,2000
1087,0.008194335656256024,0.01,2000
1088,0.011913189444948897,0.01,2000
1089,0.011309642104413412,0.01,2000
1090,0.008874200923421888,0.01,2000
1091,0.010966454129624896,0.01,2000
1092,0.008832126400791276,0.01,2000
1093,0.01864223693554072,0.01,2000
1094,0.014909430348920883,0.01,2000
1095,0.010220419226034906,0.01,2000
1096,0.012921684396141529,0.01,2000
1097,0.011312433549744457,0.01,2000
1098,0.013999610884189906,0.01,2000
1099,0.00973917131642347,0.01,2000
1100,0.009077408210704768,0.01,2000
1101,0.015634493105346835,0.01,2000
1102,0.007794492091726056,0.01,2000
1103,0.013104261273518259,0.01,2000
1104,0.007864402508694676,0.01,2000
1105,0.010684098281592575,0.01,2000
1106,0.009438327625248415,0.01,2000
1107,0.009336219957469175,0.01,2000
1108,0.013689545197460748,0.01,2000
1109,0.012274583700636256,0.01,2000
1110,0.011871320261190105,0.01,2000
1111,0.01191733600516267,0.01,2000
1112,0.011293756419998155,0.01,2000
1113,0.013394332309048053,0.01,2000
1114,0.010133525801713452,0.01,2000
1115,0.01189728851344692,0.01,2000
1116,0.01736161303139344,0.01,2000
1117,0.0138576214908584,0.01,2000
1118,0.0213715090713439,0.01,2000
1119,0.00751731156613843,0.01,2000
1120,0.009757379416722787,0.01,2000
1121,0.010841907957041555,0.01,2000
1122,0.007979287218422568,0.01,2000
1123,0.008681538021930724,0.01,2000
1124,0.008465448439676554,0.01,2000
1125,0.011452686581532739,0.01,2000
1126,0.011142977039624778,0.01,2000
1127,0.011782725245777842,0.01,2000
1128,0.011772225567397534,0.01,2000
1129,0.00859905102728162,0.01,2000
1130,0.014263663994654178,0.01,2000
1131,0.011264723689692132,0.01,2000
1132,0.010152406094042207,0.01,2000
1133,0.015523163839511802,0.01,2000
1134,0.007096978186486906,0.01,2000
1135,0.013723442040663577,0.01,2000
1136,0.011122266911478067,0.01,2000
1137,0.009220643391499908,0.01,2000
1138,0.009231940361567563,0.01,2000
1139,0.009648964816629206,0.01,2000
1140,0.008335510486019231,0.01,2000
1141,0.01299826279989374,0.01,2000
1142,0.017523381034492042,0.01,2000
1143,0.013928750285801587,0.01,2000
1144,0.011919290263147725,0.01,2000
1145,0.013328669465559106,0.01,2000
1146,0.016493838088610692,0.01,2000
1147,0.006725052879279033,0.01,2000
1148,0.012245836901024106,0.01,2000
1149,0.00945726258547575,0.01,2000
1150,0.009901972770185537,0.01,2000
1151,0.012913350433054758,0.01,2000
1152,0.010443176558153603,0.01,2000
1153,0.010457377877442836,0.01,2000
1154,0.009631603413747792,0.01,2000
1155,0.009607616378722551,0.01,2000
1156,0.009292963866490185,0.01,2000
1157,0.012504045743416053,0.01,2000
1158,0.015895908971352842,0.01,2000
1159,0.008394332031197967,0.01,2000
1160,0.007116196124417941,0.01,2000
1161,0.01388736437937075,0.01,2000
1162,0.012714505098849943,0.01,2000
1163,0.009521523356512431,0.01,2000
1164,0.009464316671501077,0.01,2000
1165,0.010951183340284401,0.01,2000
1166,0.013353521151567554,0.01,2000
1167,0.010175047337306049,0.01,2000
1168,0.008519093250843667,0.01,2000
1169,0.012022698359638788,0.01,2000
1170,0.012193076842352841,0.01,2000
1171,0.014019086015089144,0.01,2000
1172,0.010623919750088577,0.01,2000
1173,0.009714519709609041,0.01,2000
1174,0.012222605564970257,0.01,2000
1175,0.008229640400012403,0.01,2000
1176,0.012433598985187392,0.01,2000
1177,0.014506734464772039,0.01,2000
1178,0.01171899751776513,0.01,2000
1179,0.011420301619867193,0.01,2000
1180,0.013368172143135819,0.01,2000
1181,0.013326654487897995,0.01,2000
1182,0.007055869239189347,0.01,2000
1183,0.009998966936304234,0.01,2000
1184,0.01164434687842592,0.01,2000
1185,0.014460619150984804,0.01,2000
1186,0.01240428415448669,0.01,2000
1187,0.014328294683765987,0.01,2000
1188,0.010726010493186422,0.01,2000
1189,0.010602110098982835,0.01,2000
1190,0.013671367112526681,0.01,2000
1191,0.012156900487409117,0.01,2000
1192,0.012663492111161823,0.01,2000
1193,0.013866353975152445,0.01,2000
1194,0.012141816337931542,0.01,2000
1195,0.010453150113838378,0.01,2000
1196,0.012823078663814724,0.01,2000
1197,0.010144174694658899,0.01,2000
1198,0.010189351162539198,0.01,2000
1199,0.010385731192088257,0.01,2000
1200,0.012629640077451093,0.01,2000
1201,0.009469973622331592,0.01,2000
1202,0.011379555146692647,0.01,2000
1203,0.013527231805955279,0.01,2000
1204,0.013416122649564566,0.01,2000
1205,0.014122033634163634,0.01,2000
1206,0.009354274411725264,0.01,2000
1207,0.008294764912646654,0.01,2000
1208,0.012292361838925348,0.01,2000
1209,0.007782761128486786,0.01,2000
1210,0.01414487941687655,0.01,2000
1211,0.009632339755275936,0.01,2000
1212,0.014057544463545048,0.01,2000
1213,0.01578284679924135,0.01,2000
1214,0.009904933195143344,0.01,2000
1215,0.00942996612811637,0.01,2000
1216,0.008537633412042663,0.01,2000
1217,0.010856428179562505,0.01,2000
1218,0.01770753987240073,0.01,2000
1219,0.013720934500115304,0.01,2000
1220,0.010263049142851767,0.01,2000
1221,0.0106435471610567,0.01,2000
1222,0.009703912300017728,0.01,2000
1223,0.009937768927326835,0.01,2000
1224,0.010835474392207809,0.01,2000
1225,0.011640154469865552,0.01,2000
1226,0.008009267941405147,0.01,2000
1227,0.012149607448990182,0.01,2000
1228,0.011068092726155051,0.01,2000
1229,0.009694941132022392,0.01,2000
1230,0.007815515567896003,0.01,2000
1231,0.008485088583775606,0.01,2000
1232,0.010828490561645402,0.01,2000
1233,0.0052389862453268345,0.01,2000
1234,0.01148991797967875,0.01,2000
1235,0.00990002834374676,0.01,2000
1236,0.01240900609080045,0.01,2000
1237,0.009835999297477702,0.01,2000
1238,0.012424583468165926,0.01,2000
1239,0.011125741910216758,0.01,2000
1240,0.009791913227917871,0.01,2000
1241,0.013093065674059816,0.01,2000
1242,0.013673790066802624,0.01,2000
1243,0.014202441033138372,0.01,2000
1244,0.01008654360459307,0.01,2000
1245,0.01308028960593775,0.01,2000
1246,0.00845480591477182,0.01,2000
1247,0.011149308136889859,0.01,2000
1248,0.016961915026883895,0.01,2000
1249,0.008730155172004947,0.01,2000
1250,0.00793494678490848,0.01,2000
1251,0.009730032280691045,0.01,2000
1252,0.006144703196578196,0.01,2000
1253,0.010571541784939947,0.01,2000
1254,0.016119049120128574,0.01,2000
1255,0.010429650491082257,0.01,2000
1256,0.014091996043517432,0.01,2000
1257,0.011830443982376336,0.01,2000
1258,0.012229965637987785,0.01,2000
1259,0.007450730601441264,0.01,2000
1260,0.010286568866968044,0.01,2000
1261,0.014062501173676365,0.01,2000
1262,0.01228628657674095,0.01,2000
1263,0.019855559664257436,0.01,2000
1264,0.014222523615357563,0.01,2000
1265,0.009328040015738344,0.01,2000
1266,0.009997722498651572,0.01,2000
1267,0.013827754842839246,0.01,2000
1268,0.013071685201822314,0.01,2000
1269,0.017031018699499193,0.01,2000
1270,0.010923360088171226,0.01,2000
1271,0.011963276821257899,0.01,2000
1272,0.009935124008979047,0.01,2000
1273,0.01188787609769352,0.01,2000
1274,0.00915491433992127,0.01,2000
1275,0.012995738032263969,0.01,2000
1276,0.012716472405050474,0.01,2000
1277,0.007323670275433453,0.01,2000
1278,0.010281626208340913,0.01,2000
1279,0.011261881547571483,0.01,2000
1280,0.011032838002737756,0.01,2000
1281,0.01683831417195583,0.01,2000
1282,0.010779329611858611,0.01,2000
1283,0.015290191545611148,0.01,2000
1284,0.013451454484944383,0.01,2000
1285,0.014844645178212998,0.01,2000
1286,0.00817268895153981,0.01,2000
1287,0.009861379818917241,0.01,2000
1288,0.014210215988032028,0.01,2000
1289,0.016006378657854856,0.01,2000
1290,0.007121371257218049,0.01,2000
1291,0.010701097829573012,0.01,2000
1292,0.008241131895571671,0.01,2000
1293,0.013039909704351068,0.01,2000
1294,0.01090805650481371,0.01,2000
1295,0.008948783887782395,0.01,2000
1296,0.009327515414248236,0.01,2000
1297,0.01580776874287726,0.01,2000
1298,0.008583212367698071,0.01,2000
1299,0.011293983951557722,0.01,2000
1300,0.010832831812038307,0.01,2000
1301,0.011731753012403496,0.01,2000
1302,0.011917346964814727,0.01,2000
1303,0.011975840175647264,0.01,2000
1304,0.01001383916336419,0.01,2000
1305,0.010358188524005097,0.01,2000
1306,0.014592667159177179,0.01,2000
1307,0.009902541434509875,0.01,2000
1308,0.011072508465476524,0.01,2000
1309,0.011046046631478228,0.01,2000
1310,0.010540066173600657,0.01,2000
1311,0.009101870877075547,0.01,2000
1312,0.010007262017162689,0.01,2000
1313,0.01208784357190713,0.01,2000
1314,0.017406673145607253,0.01,2000
1315,0.01685999746596807,0.01,2000
1316,0.00866691647474003,0.01,2000
1317,0.014633144967941361,0.01,2000
1318,0.012673199301855047,0.01,2000
1319,0.009209240711664114,0.01,2000
1320,0.007612469782256446,0.01,2000
1321,0.008633381331023277,0.01,2000
