iter,f_old,f_new
1000,7.919139848785447e-5,0.20113249294562616
1001,6.747362809756698e-5,0.20000193142186043
1002,8.084308008234524e-5,0.20052662444612318
1003,7.08345570034128e-5,0.20142273559445065
1004,7.19607704367527e-5,0.1995714603276139
1005,7.35758153242741e-5,0.20203498695507205
1006,7.336924659275893e-5,0.20047193476906472
1007,6.553321084222513e-5,0.20067098663093666
1008,6.251540369010525e-5,0.19981013203077178
1009,6.9892157862014e-5,0.20147946257684773
1010,7.254261716499693e-5,0.2015505159139509
1011,7.476648119876964e-5,0.19982518870840513
1012,7.178764284622319e-5,0.200214378888516
1013,6.959603277623691e-5,0.200583153227046
1014,7.612594956924971e-5,0.20167483139531234
1015,7.035639340626948e-5,0.19973945140042512
1016,6.576418590351215e-5,0.20159254981404282
1017,6.496123215329591e-5,0.20109201244256855
1018,7.105174345784846e-5,0.2023798429624381
1019,8.0265495890399e-5,0.1991012707253814
1020,6.528506445387396e-5,0.19952915654356831
1021,6.694518013708157e-5,0.20038611229126374
1022,7.945690179711556e-5,0.1988513662970985
1023,7.37357607809037e-5,0.2011699960940676
1024,6.810678799869886e-5,0.2007850877629991
1025,7.271472497030367e-5,0.2017068855080585
1026,7.412696148982137e-5,0.2009067014410476
1027,6.387992173607935e-5,0.20130686265191028
1028,7.476267765104385e-5,0.1999987467651637
1029,7.4402261847708755e-05,0.19875162748741887
1030,7.294012609570633e-5,0.19979540342675975
1031,7.929145795490892e-5,0.20014666190653965
1032,7.19181765038808e-5,0.20173545499585452
1033,6.662390092550048e-5,0.20079193221399363
1034,7.25113019198069e-5,0.20118205357463212
1035,7.96546427370738e-5,0.1998293426805773
1036,7.612118302186571e-5,0.19909715337530415
1037,7.52836754444013e-5,0.20100305226016393
1038,6.959074338320646e-5,0.2004284131940536
1039,6.925055326867786e-5,0.2007207343480771
1040,7.710597756123698e-5,0.2010090242780883
1041,7.947581137519324e-5,0.20159652764046268
1042,6.45682813228155e-5,0.19907089458897895
1043,6.94120027410618e-5,0.2005694621333612
1044,6.18444820457151e-5,0.20145975113073325
1045,6.989662814153909e-5,0.19998217377540123
1046,6.032434955359788e-5,0.20065573541886844
1047,7.085162284456704e-5,0.2008139233442231
1048,7.15719985169721e-5,0.20055567425425677
1049,7.243538647252628e-5,0.1997580381194569
1050,6.23594764736154e-5,0.1994849842285477
1051,7.216716280605321e-5,0.19928370342350887
1052,6.840775699780626e-5,0.19909540845057694
1053,7.271999478564209e-5,0.199071085165599
1054,7.070400000892519e-5,0.19996507040429023
1055,7.250475033288931e-5,0.20138860450246876
1056,7.159092661484006e-5,0.20058467313592324
1057,6.922745915044002e-5,0.20084557591684504
1058,7.413777245353031e-5,0.2032603823343232
1059,8.162802304883435e-5,0.20134661664202164
1060,6.432783923298372e-5,0.19852237566955638
1061,6.278382577211143e-5,0.20014898471005216
1062,7.183380451196618e-5,0.20109031491261775
1063,6.422009461863506e-5,0.20092324960954694
1064,6.795062965566505e-5,0.20190471910336066
1065,7.335890017702019e-5,0.20091400993455114
1066,6.532303947997823e-5,0.2012018753755748
1067,7.009117587791616e-5,0.19880519618530543
1068,6.599689006297953e-5,0.20131652909284065
1069,7.069611409279515e-5,0.2019329937706056
