iter,pi_g,true_pi,read_count
1000,0.18911967698853283,0.2,500
1001,0.17792853100789577,0.2,500
1002,0.20216725447791542,0.2,500
1003,0.1991098910646003,0.2,500
1004,0.20060780538131698,0.2,500
1005,0.18616082070883697,0.2,500
1006,0.2038112624250912,0.2,500
1007,0.21345716575679044,0.2,500
1008,0.1983939920739624,0.2,500
1009,0.2133252214442378,0.2,500
1010,0.2081320249077477,0.2,500
1011,0.16842648799073975,0.2,500
1012,0.18949003028715242,0.2,500
1013,0.18281439316746667,0.2,500
1014,0.20442748686736925,0.2,500
1015,0.162408422530726,0.2,500
1016,0.1892233275995522,0.2,500
1017,0.18884866611186477,0.2,500
1018,0.21817755649173243,0.2,500
1019,0.18490274222829658,0.2,500
1020,0.1810798508619409,0.2,500
1021,0.1834127944264177,0.2,500
1022,0.20008365800401395,0.2,500
1023,0.16775936436552305,0.2,500
1024,0.1775336189824096,0.2,500
1025,0.1978018941839242,0.2,500
1026,0.19076279628031284,0.2,500
1027,0.19568788638653756,0.2,500
1028,0.17011548289864,0.2,500
1029,0.16957449041875458,0.2,500
1030,0.18625344175019798,0.2,500
1031,0.1850571783596962,0.2,500
1032,0.21119039693051403,0.2,500
1033,0.16576395532585156,0.2,500
1034,0.16274594637974896,0.2,500
1035,0.16965976007990494,0.2,500
1036,0.18577720525612204,0.2,500
1037,0.15509168876744303,0.2,500
1038,0.18356084996056052,0.2,500
1039,0.18085615565571309,0.2,500
1040,0.22611893212146766,0.2,500
1041,0.154988968844277,0.2,500
1042,0.18289294106689766,0.2,500
1043,0.19605242696790215,0.2,500
1044,0.16768364887016365,0.2,500
1045,0.17668328615803788,0.2,500
1046,0.19893846357591372,0.2,500
1047,0.17222651329000296,0.2,500
1048,0.160579451515966,0.2,500
1049,0.18546182471059636,0.2,500
1050,0.19873772715957097,0.2,500
1051,0.18082992204145104,0.2,500
1052,0.19340340267616093,0.2,500
1053,0.17233572822018856,0.2,500
1054,0.18986474779833443,0.2,500
1055,0.16950291445227664,0.2,500
1056,0.17202305128578785,0.2,500
1057,0.1997241283024549,0.2,500
1058,0.20350849953779135,0.2,500
1059,0.19832810251076138,0.2,500
1060,0.20089441542934067,0.2,500
1061,0.1420815653375675,0.2,500
1062,0.16860212589695717,0.2,500
1063,0.20094682737025754,0.2,500
1064,0.19907024535308832,0.2,500
