iter,pi_g,true_pi
500,0.11958793532997151,0.1
501,0.10801010290414456,0.1
502,0.10067524833812905,0.1
503,0.1240984416561491,0.1
504,0.11169958262637467,0.1
505,0.10215364255258998,0.1
506,0.12756380610667112,0.1
507,0.10376987456115909,0.1
508,0.12289026523728205,0.1
509,0.10740520011895253,0.1
510,0.09954710830892488,0.1
511,0.11389885503177789,0.1
512,0.11141822104603169,0.1
513,0.11632199723293182,0.1
514,0.09953750224042913,0.1
515,0.10808024432572902,0.1
516,0.11685821050077787,0.1
517,0.11183393763991031,0.1
518,0.11445318797804019,0.1
519,0.1125056244662526,0.1
520,0.11580681483579887,0.1
521,0.11445736386826612,0.1
522,0.10206326585658043,0.1
523,0.10995187218033388,0.1
524,0.12498385293945803,0.1
525,0.1060204539664037,0.1
526,0.11326113985760071,0.1
527,0.11130142287729686,0.1
528,0.10489849842488426,0.1
529,0.11161076211534647,0.1
530,0.10780475406625957,0.1
531,0.10531634397193788,0.1
532,0.1256577688517684,0.1
533,0.1186829687559773,0.1
534,0.12129598363019878,0.1
535,0.10417233889958967,0.1
536,0.11035531290060813,0.1
537,0.1184414159043904,0.1
538,0.10248097071044564,0.1
539,0.1066551909256283,0.1
540,0.11617710190417307,0.1
541,0.1057366542629942,0.1
542,0.10189733254614837,0.1
543,0.11536867757820592,0.1
544,0.10389097500689196,0.1
545,0.1146237021770319,0.1
546,0.09899124011292201,0.1
547,0.10868956408670742,0.1
548,0.09970837567802834,0.1
549,0.12162862113223684,0.1
550,0.13952374525379416,0.1
551,0.11524925835914215,0.1
552,0.09677927585696997,0.1
553,0.11915649964119666,0.1
554,0.1369380232158216,0.1
555,0.10698533765605474,0.1
556,0.1045768065732181,0.1
557,0.12003974752018422,0.1
558,0.10817855754997295,0.1
559,0.11489999840333175,0.1
560,0.1009690404920802,0.1
561,0.09996935312467137,0.1
562,0.12511867144245115,0.1
563,0.10779547271921636,0.1
564,0.11011106091089627,0.1
565,0.12550059294647592,0.1
566,0.11218179425534285,0.1
567,0.12936527409642024,0.1
568,0.10833950660299645,0.1
569,0.11771199278068525,0.1
570,0.10954478336021127,0.1
571,0.10492007104252656,0.1
572,0.1025314906265941,0.1
573,0.10127920327170653,0.1
574,0.11497872108896316,0.1
575,0.11650712698031027,0.1
576,0.10106375674760694,0.1
577,0.09956854120031697,0.1
578,0.1016300516384639,0.1
579,0.09639557177245961,0.1
580,0.12362655706083102,0.1
581,0.09860809667469538,0.1
582,0.11550375359173164,0.1
583,0.13088782942432797,0.1
584,0.09550827077089687,0.1
585,0.12123121165905222,0.1
586,0.10838443370300303,0.1
587,0.11650134658099164,0.1
588,0.11387233502904696,0.1
589,0.09831442610688076,0.1
590,0.11297909604716844,0.1
591,0.09072733470040478,0.1
592,0.12107275357682928,0.1
593,0.12302795640654442,0.1
594,0.10066932022497894,0.1
595,0.11584781103753074,0.1
596,0.09752960058151845,0.1
597,0.11657478507782307,0.1
598,0.09841351455108382,0.1
599,0.08601342058518377,0.1
600,0.12629341034058095,0.1
601,0.10684961668768783,0.1
602,0.10547544374969935,0.1
603,0.1193110989663476,0.1
604,0.11440830999089932,0.1
605,0.10936062441020886,0.1
606,0.12369993700534257,0.1
607,0.10961289873540182,0.1
608,0.11709719547905847,0.1
609,0.09737706290524197,0.1
610,0.09965912586865489,0.1
611,0.12011711025565647,0.1
612,0.10191109891455731,0.1
613,0.1052648312017428,0.1
614,0.09765843683218856,0.1
615,0.10294543556656541,0.1
616,0.12197162179094108,0.1
617,0.11757958513839314,0.1
618,0.09605700600215962,0.1
619,0.09982693682678381,0.1
620,0.1182157290393083,0.1
621,0.11163008518371897,0.1
622,0.10935911007847669,0.1
623,0.13883748470776117,0.1
624,0.1091583330356128,0.1
625,0.1070294364183873,0.1
626,0.11789967219180808,0.1
627,0.10839692090210674,0.1
628,0.11776876487594133,0.1
629,0.11023455747689435,0.1
630,0.1116194774713745,0.1
631,0.09429004537822275,0.1
632,0.12478515149117868,0.1
633,0.12882946641210424,0.1
634,0.09842404005268895,0.1
635,0.10611134648101271,0.1
636,0.10813581876060437,0.1
637,0.09550670524946292,0.1
638,0.11276830233813934,0.1
639,0.12119456099889543,0.1
640,0.09485065531885359,0.1
641,0.11015203563948069,0.1
642,0.12426925290712551,0.1
643,0.12045262450480465,0.1
644,0.10319358782413017,0.1
645,0.11663671348407946,0.1
646,0.11291110052792898,0.1
647,0.11559385083752116,0.1
648,0.11072967716825399,0.1
649,0.12042643629635835,0.1
650,0.11890133773152681,0.1
651,0.09235231011653218,0.1
652,0.09803226745315738,0.1
653,0.10977274974041089,0.1
654,0.13257377223183334,0.1
