iter,pi_g,true_pi
500,0.003302311910852964,1e-4
501,9.902394785499336e-4,1e-4
502,0.003410865391185534,1e-4
503,0.0024354589206070265,1e-4
504,0.002506488866852994,1e-4
505,0.001719011837209758,1e-4
506,7.626037574960795e-4,1e-4
507,0.0011296747599945326,1e-4
508,0.0019980602344015583,1e-4
509,9.037096625232368e-4,1e-4
510,0.0012557952012871366,1e-4
511,0.0013839498861402389,1e-4
512,0.0010412999644528165,1e-4
513,0.00484313441847389,1e-4
514,0.0052022160970340205,1e-4
515,9.803611747285427e-4,1e-4
516,0.004647334845727535,1e-4
517,5.572022607369236e-4,1e-4
518,0.004405485101875283,1e-4
519,0.0015711513264855868,1e-4
520,0.002186653579000382,1e-4
521,0.004139435109315147,1e-4
522,0.003003761659473018,1e-4
523,9.872271419391174e-4,1e-4
524,0.0014080245540702458,1e-4
525,0.0011622183741787028,1e-4
526,0.0018513740001434853,1e-4
527,9.070755861096505e-4,1e-4
528,0.002602564273450918,1e-4
529,0.004407971094455007,1e-4
530,7.984037071885415e-4,1e-4
531,0.0034486607228865957,1e-4
532,5.312995732058319e-4,1e-4
533,0.0017268675637906732,1e-4
534,0.002036779169590078,1e-4
535,8.838203224737911e-4,1e-4
536,0.0013613148263797112,1e-4
537,0.0010083939763694159,1e-4
538,6.218083666083297e-4,1e-4
539,4.293149736211607e-4,1e-4
540,2.3553436817125566e-4,1e-4
541,0.001093444432456836,1e-4
542,1.2618262471574636e-4,1e-4
543,0.00214757224776162,1e-4
544,0.002758493367219698,1e-4
545,0.005125617515657494,1e-4
546,0.0015509420613197724,1e-4
547,0.001760311443184795,1e-4
548,0.003043629950268612,1e-4
549,0.0012378218942264542,1e-4
550,0.0024861867470652183,1e-4
551,0.0012042010477193938,1e-4
552,0.0014037329374472674,1e-4
553,0.001969342889198836,1e-4
554,1.89372121881774e-4,1e-4
555,0.0016613983478643228,1e-4
556,7.024011141159826e-4,1e-4
557,6.915040562392646e-4,1e-4
558,6.144729320373204e-4,1e-4
559,0.002214878367167008,1e-4
560,0.0023631240068657075,1e-4
561,0.0012461086970461275,1e-4
562,8.558073522146256e-4,1e-4
563,0.0022056045078601917,1e-4
564,0.003831608328467235,1e-4
565,0.003361699602492295,1e-4
566,0.004326391668596678,1e-4
567,0.006307789879317774,1e-4
568,0.002233906688720362,1e-4
569,7.303446070356095e-4,1e-4
570,0.0012172696286626649,1e-4
571,0.00203620596741898,1e-4
572,0.0020521693329951887,1e-4
573,7.114858505330837e-4,1e-4
574,0.004938916328130087,1e-4
575,8.767935230769308e-4,1e-4
576,0.003548491931107052,1e-4
577,0.0018439828910343087,1e-4
578,0.0010732042092903213,1e-4
579,0.0017166160735078554,1e-4
580,0.004125391458930019,1e-4
581,0.0026594960958284076,1e-4
582,0.0017225085098614293,1e-4
583,0.0016393203889286268,1e-4
584,5.155056979870042e-4,1e-4
585,6.10458946033864e-4,1e-4
586,0.0037621076071141907,1e-4
587,5.511774797390137e-4,1e-4
588,0.003984939437322024,1e-4
589,0.0012303816056218326,1e-4
590,0.004998800058720435,1e-4
591,0.001336559239421429,1e-4
592,0.0036511727131224845,1e-4
593,9.544455258082821e-4,1e-4
594,0.003209661196091163,1e-4
595,0.0025815074697281433,1e-4
596,0.0013256139993461649,1e-4
597,0.0013279775705098587,1e-4
598,0.00257205107567695,1e-4
599,0.009679804369229819,1e-4
600,7.496524816326001e-4,1e-4
601,0.002601684614233485,1e-4
602,0.005137115486030768,1e-4
603,3.764353136795738e-4,1e-4
604,0.004578943681608766,1e-4
605,2.008318469570983e-4,1e-4
606,4.438751862040132e-4,1e-4
607,0.0010720186843389806,1e-4
608,0.0035278914511543886,1e-4
609,0.005206801927741078,1e-4
610,0.0015554367340186665,1e-4
611,0.0011882993127346067,1e-4
612,0.0018393844972557295,1e-4
613,0.002507069375653323,1e-4
614,0.0024701136063346734,1e-4
615,0.001544266895188565,1e-4
616,4.212588598981666e-4,1e-4
617,8.952496983694512e-4,1e-4
618,0.005101765280865554,1e-4
619,0.0026375137265798984,1e-4
620,0.006478273097434568,1e-4
621,0.0017561500266027501,1e-4
622,5.686665298940101e-4,1e-4
623,0.002797354119492278,1e-4
624,0.0034681723682671323,1e-4
625,0.0022178883923656815,1e-4
626,8.177534729806366e-4,1e-4
627,0.003245159272625844,1e-4
628,0.0016261164187347547,1e-4
629,2.365899238363161e-4,1e-4
630,9.008329370206384e-4,1e-4
631,0.007743912209237126,1e-4
632,0.0020473223752760904,1e-4
633,0.0024303846124033145,1e-4
634,0.0030528949358295003,1e-4
635,0.0025468020322918917,1e-4
636,0.0015933815253481808,1e-4
637,0.002675618097039817,1e-4
638,7.126693713587394e-4,1e-4
639,0.0021970654070589783,1e-4
640,0.001953117396111311,1e-4
641,0.0014366681310214705,1e-4
642,0.003248861364257566,1e-4
643,0.0015386328362982848,1e-4
644,0.0016408660278682179,1e-4
645,0.004450626217275163,1e-4
646,7.000453224124247e-5,1e-4
647,0.0016052152763642,1e-4
648,0.0020980681634740063,1e-4
649,0.0019299590430544942,1e-4
650,0.0020399844419073374,1e-4
651,4.3484175957965215e-4,1e-4
652,0.0013228381247850417,1e-4
653,0.007470967888171193,1e-4
654,0.0010145015332824459,1e-4
655,0.0012372947081264552,1e-4
656,6.064524725195276e-4,1e-4
657,3.598930575075159e-4,1e-4
658,7.212396030109426e-4,1e-4
659,0.0019076655108846653,1e-4
660,5.161085461081554e-4,1e-4
661,0.004551916439505983,1e-4
662,0.002210050542892262,1e-4
663,0.001534018474850871,1e-4
664,7.361489513125147e-4,1e-4
665,0.0038323169701627103,1e-4
666,0.004069584933324025,1e-4
667,0.0036409758830889937,1e-4
668,0.0010476453598798473,1e-4
669,0.005635559294390456,1e-4
670,0.001874474887809031,1e-4
671,0.001962268755157283,1e-4
672,0.0012805458460346043,1e-4
673,0.002297913039143121,1e-4
674,0.0032336434764017328,1e-4
675,7.59871317507043e-4,1e-4
676,0.004880060047325068,1e-4
677,2.2799409222593804e-4,1e-4
678,8.878140291905723e-4,1e-4
679,0.0013609525692369975,1e-4
680,6.499872700435812e-4,1e-4
681,0.0014381453163735231,1e-4
682,0.002790463270264942,1e-4
683,0.001698587211224304,1e-4
684,9.286097636498021e-4,1e-4
685,0.003172815670060552,1e-4
686,0.003398333254605947,1e-4
687,0.0017115187070306098,1e-4
688,0.0024353511774171904,1e-4
689,0.004077750421124514,1e-4
690,0.0032400857053320378,1e-4
691,0.0023437064746265716,1e-4
692,0.0035818579272125723,1e-4
693,0.0035125491260907553,1e-4
694,5.95879175256192e-4,1e-4
695,0.001461463691832354,1e-4
696,0.0025484734878851952,1e-4
697,0.004132493007871344,1e-4
698,0.0020807599864784304,1e-4
699,0.0015683492133862387,1e-4
700,9.35459318370502e-4,1e-4
701,0.002802840827267237,1e-4
702,0.0017804031014101301,1e-4
703,2.8599012735037506e-4,1e-4
704,0.0014149397535354936,1e-4
705,4.542807713364226e-4,1e-4
706,0.0015956804987539196,1e-4
707,6.65575458353267e-4,1e-4
708,0.0015260148392808542,1e-4
709,0.0014827478620587284,1e-4
710,7.981631855711451e-4,1e-4
711,7.65358638391284e-4,1e-4
712,9.299174722772029e-4,1e-4
713,0.003058135652686834,1e-4
714,0.0011123213057464534,1e-4
715,0.0015563114622402614,1e-4
716,0.002501491171223867,1e-4
717,0.0010865530930788646,1e-4
718,0.0029689031159336344,1e-4
719,0.004833204253723985,1e-4
720,0.0019329201747695056,1e-4
721,0.0014668446002225907,1e-4
722,0.004132011598755906,1e-4
723,0.001165046022582402,1e-4
724,9.029273616429214e-4,1e-4
725,0.0013538923489745775,1e-4
726,0.005280392730256378,1e-4
727,7.624064032112142e-4,1e-4
728,0.0015273687190366513,1e-4
729,6.343019638134091e-4,1e-4
730,0.0014539475124196132,1e-4
731,0.0017190505073309238,1e-4
732,5.397246865427826e-4,1e-4
733,0.001734811484093896,1e-4
734,7.603876027775375e-4,1e-4
735,8.404570095685628e-4,1e-4
736,5.184383938956255e-4,1e-4
